row_index,ID,Tool,missing_rate,zero_rate,y_true,global_pred,residual_pred,corrected_pred,global_residual,corrected_residual,global_absolute_error,corrected_absolute_error,absolute_error_change,improved
606,NH1710,N,0.0007429420505200594,0.04271916790490342,2.9376880075758334,2.978010892868042,0.02885458990931511,2.9866672698408365,-0.04032288529220862,-0.048979262265003154,0.04032288529220862,0.048979262265003154,-0.008656376972794533,False
607,NH1711,N,0.0003714710252600297,0.04234769687964339,3.096050136364167,3.1244115829467773,0.0327911339700222,3.134248923137784,-0.028361446582610306,-0.03819878677361688,0.028361446582610306,0.03819878677361688,-0.009837340191006572,False
608,NH1712,L,0.0007429420505200594,0.044947994056463596,2.877750958333749,2.8515625,-0.002881563501432538,2.8506980309495704,0.026188458333749054,0.027052927384178638,0.026188458333749054,0.027052927384178638,-0.0008644690504295838,False
609,NH1714,N,0.0003714710252600297,0.038261515601783064,2.8468540606070833,2.7778573036193848,-0.013547464273869991,2.773793064337224,0.06899675698769858,0.0730609962698594,0.06899675698769858,0.0730609962698594,-0.00406423928216082,False
610,NH1716,N,0.001114413075780089,0.050148588410104014,2.9423472500008336,2.979808807373047,0.04830162972211838,2.9942992962896824,-0.03746155737221324,-0.05195204628884875,0.03746155737221324,0.05195204628884875,-0.014490488916635513,False
611,NH1717,L,0.001114413075780089,0.04903417533432392,2.772616829545833,2.7950241565704346,-0.02002335898578167,2.7890171488747,-0.022407327024601464,-0.016400319328866875,0.022407327024601464,0.016400319328866875,0.00600700769573459,True
612,NH1718,M,0.0018573551263001485,0.0338038632986627,2.5934370416666668,2.736450672149658,-0.018629422411322594,2.7308618454262614,-0.14301363048299143,-0.13742480375959465,0.14301363048299143,0.13742480375959465,0.005588826723396778,True
613,NH1719,M,0.0018573551263001485,0.03900445765230312,2.8422278863641672,2.836360454559326,-0.02365177497267723,2.829264922067523,0.005867431804841061,0.01296296429664423,0.005867431804841061,0.01296296429664423,-0.007095532491803169,False
614,NH1721,L,0.002600297176820208,0.041976225854383355,2.8604159356050007,2.839973211288452,0.005249883979558945,2.84154817648232,0.02044272431654859,0.018867759122680905,0.02044272431654859,0.018867759122680905,0.0015749651938676834,True
615,NH1722,N,0.0007429420505200594,0.03194650817236255,2.86136358712125,2.7746975421905518,0.02022576704621315,2.7807652723044156,0.0866660449306984,0.08059831481683455,0.0866660449306984,0.08059831481683455,0.006067730113863856,True
616,NH1724,O,0.0018573551263001485,0.03566121842496285,2.983917755049999,2.919811487197876,-0.055673498660326004,2.9031094375997784,0.06410626785212292,0.08080831745022055,0.06410626785212292,0.08080831745022055,-0.016702049598097624,False
617,NH1725,N,0.0018573551263001485,0.037518573551263,3.005704808080278,3.0158071517944336,0.01512397825717926,3.0203443452715875,-0.010102343714155637,-0.014639537191309504,0.010102343714155637,0.014639537191309504,-0.004537193477153867,False
618,NH1726,L,0.0,0.041976225854383355,2.7433783434338888,2.759230852127075,-0.005971293896436691,2.757439463958144,-0.01585250869318644,-0.014061120524255344,0.01585250869318644,0.014061120524255344,0.0017913881689310962,True
619,NH1727,O,0.002228826151560178,0.038261515601783064,3.033899217172222,2.980750322341919,-0.0002643168845679611,2.9806710272765486,0.05314889483030294,0.05322818989567324,0.05314889483030294,0.05322818989567324,-7.929506537029951e-05,False
620,NH1728,N,0.0007429420505200594,0.036404160475482915,3.1653335303028323,3.118323564529419,0.05563167482614517,3.1350130669772627,0.04700996577341332,0.03032046332556959,0.04700996577341332,0.03032046332556959,0.01668950244784373,True
621,NH1729,L,0.0007429420505200594,0.04457652303120357,2.909598431818333,2.825957775115967,0.003580594900995493,2.8270319535862654,0.0836406567023662,0.08256647823206764,0.0836406567023662,0.08256647823206764,0.001074178470298559,True
622,NH1730,O,0.0003714710252600297,0.03937592867756315,3.09583614015125,3.085979700088501,0.018681710585951805,3.0915842132642863,0.009856440062748995,0.004251926886963631,0.009856440062748995,0.004251926886963631,0.005604513175785364,True
623,NH1731,N,0.0018573551263001485,0.045319465081723624,2.957467170454167,2.7784616947174072,-0.017708096653223038,2.7731492657214405,0.17900547573675984,0.18431790473272658,0.17900547573675984,0.18431790473272658,-0.005312428995966734,False
624,NH1732,N,0.0014858841010401188,0.03863298662704309,2.9242628580675003,2.988757848739624,-0.020694110542535782,2.9825496155768634,-0.06449499067212372,-0.058286757509363074,0.06449499067212372,0.058286757509363074,0.006208233162760646,True
625,NH1733,L,0.08172362555720654,0.03789004457652303,2.632047236741875,2.8520090579986572,-0.01567717082798481,2.847305906750262,-0.2199618212567822,-0.21525867000838694,0.2199618212567822,0.21525867000838694,0.004703151248395265,True
626,NH1734,N,0.038261515601783064,0.03863298662704309,3.0625282613649993,3.0345993041992188,-0.01444757916033268,3.030265030451119,0.027928957165780588,0.03226323091388039,0.027928957165780588,0.03226323091388039,-0.004334273748099804,False
627,NH1744,N,0.0003714710252600297,0.03937592867756315,2.7187532601002786,2.7243759632110596,-0.003531571477651596,2.723316491767764,-0.005622703110780947,-0.00456323166748529,0.005622703110780947,0.00456323166748529,0.0010594714432956565,True
628,NH1745,L,0.0007429420505200594,0.043462109955423475,2.559162946969445,2.6987271308898926,0.003940486814826727,2.6999092769343407,-0.13956418392044778,-0.1407463299648959,0.13956418392044778,0.1407463299648959,-0.001182146044448107,False
629,NH1746,N,0.0,0.03566121842496285,2.9451490631305544,2.9343204498291016,0.010723606683313847,2.9375375318340957,0.010828613301452794,0.00761153129645864,0.010828613301452794,0.00761153129645864,0.003217082004994154,True
630,NH1750,N,0.02897473997028232,0.037518573551263,2.993140595959167,2.8683154582977295,0.025864655151963234,2.8760748548433184,0.12482513766143732,0.11706574111584844,0.12482513766143732,0.11706574111584844,0.007759396545588881,True
631,NH1752,N,0.029346210995542348,0.034918276374442794,3.0762563636374995,3.0650806427001953,0.025623904541134834,3.072767814062536,0.011175720937304234,0.0034885495749636952,0.011175720937304234,0.0034885495749636952,0.007687171362340539,True
632,NH1754,N,0.0003714710252600297,0.04420505200594354,2.7977523131311104,2.789708137512207,-0.04379234090447426,2.7765704352408647,0.00804417561890336,0.021181877890245726,0.00804417561890336,0.021181877890245726,-0.013137702271342366,False
633,NH1755,N,0.0003714710252600297,0.033432392273402674,2.868438573232777,2.90034818649292,0.023822885006666183,2.90749505199492,-0.031909613260142855,-0.0390564787621428,0.031909613260142855,0.0390564787621428,-0.007146865501999944,False
634,NH1757,N,0.001114413075780089,0.03231797919762259,2.8736678383836107,2.740088939666748,0.07075978815555573,2.7613168761134146,0.13357889871686268,0.11235096227019614,0.13357889871686268,0.11235096227019614,0.02122793644666654,True
635,NH1758,N,0.0029717682020802376,0.04420505200594354,2.7538293484841665,2.7966015338897705,0.03015049546957016,2.8056466825306416,-0.04277218540560401,-0.05181733404647515,0.04277218540560401,0.05181733404647515,-0.009045148640871137,False
636,NH1765,J,0.0007429420505200594,0.036404160475482915,3.146891314395417,3.032688617706299,-0.006999194156378508,3.0305888594593853,0.11420269668911809,0.11630245493603164,0.11420269668911809,0.11630245493603164,-0.0020997582469135523,False
637,NH1766,J,0.0018573551263001485,0.034546805349182766,2.774261397727083,2.907369613647461,0.002971020992845297,2.9082609199453144,-0.13310821592037803,-0.13399952221823153,0.13310821592037803,0.13399952221823153,-0.0008913062978535002,False
638,NH1767,J,0.0007429420505200594,0.03900445765230312,2.9929210568175,2.8916919231414795,0.012298855930566788,2.8953815799206497,0.10122913367602049,0.09753947689685027,0.10122913367602049,0.09753947689685027,0.003689656779170214,True
639,NH1768,J,0.0003714710252600297,0.03268945022288262,2.818932253787083,2.8277149200439453,0.0058746375143527985,2.829477311298251,-0.008782666256862193,-0.010545057511167855,0.008782666256862193,0.010545057511167855,-0.001762391254305662,False
640,NH1769,O,0.0003714710252600297,0.04420505200594354,2.9994482575762498,3.0528385639190674,0.026577457785606384,3.0608118012547494,-0.053390306342817606,-0.06136354367849961,0.053390306342817606,0.06136354367849961,-0.007973237335682004,False
641,NH1770,O,0.0003714710252600297,0.043462109955423475,3.0840344545449994,3.020594596862793,0.012840124778449535,3.0244466342963277,0.06343985768220639,0.05958782024867171,0.06343985768220639,0.05958782024867171,0.003852037433534683,True
642,NH1771,O,0.0014858841010401188,0.043833580980683504,3.0430837992420834,3.1152942180633545,0.10829993337392807,3.147784198075533,-0.0722104188212711,-0.10470039883344961,0.0722104188212711,0.10470039883344961,-0.03248998001217851,False
643,NH1772,O,0.0007429420505200594,0.04457652303120357,3.204778238636667,3.097572088241577,-0.018904849886894226,3.091900633275509,0.10720615039508985,0.1128776053611582,0.10720615039508985,0.1128776053611582,-0.005671454966068357,False
644,NH1773,O,0.0003714710252600297,0.043833580980683504,3.0746478371216663,3.0812580585479736,0.05546097457408905,3.0978963509202004,-0.0066102214263072945,-0.0232485137985341,0.0066102214263072945,0.0232485137985341,-0.016638292372226804,False
645,NH1774,O,0.0007429420505200594,0.04420505200594354,3.007947106060417,3.08530855178833,0.06564472615718842,3.1050019696354867,-0.07736144572791304,-0.09705486357506965,0.07736144572791304,0.09705486357506965,-0.019693417847156613,False
646,NH1776,J,0.02897473997028232,0.03194650817236255,2.980085080807223,2.98773193359375,0.025539452210068703,2.9953937692567707,-0.007646852786526992,-0.015308688449547692,0.007646852786526992,0.015308688449547692,-0.0076618356630207,False
647,NH1777,J,0.02711738484398217,0.031203566121842496,3.01455415909125,3.0854408740997314,0.07608315348625183,3.108265820145607,-0.07088671500848154,-0.09371166105435691,0.07088671500848154,0.09371166105435691,-0.02282494604587537,False
648,NH1778,J,0.0274888558692422,0.030460624071322436,2.758398689393333,2.8090691566467285,-0.01006228569895029,2.8060504709370435,-0.0506704672533953,-0.0476517815437103,0.0506704672533953,0.0476517815437103,0.0030186857096849984,True
649,NH1779,J,0.02786032689450223,0.03417533432392273,2.7614538989908333,2.8248820304870605,-0.04364214837551117,2.811789385974407,-0.06342813149622728,-0.05033548698357393,0.06342813149622728,0.05033548698357393,0.01309264451265335,True
650,NH1780,J,0.02711738484398217,0.036404160475482915,2.6930897878783333,2.768782615661621,-0.009769657626748085,2.7658517183735967,-0.07569282778328779,-0.07276193049526336,0.07569282778328779,0.07276193049526336,0.0029308972880244255,True
651,NH1781,J,0.02786032689450223,0.03194650817236255,3.201655295454167,2.9150567054748535,0.0027312403544783592,2.915876077581197,0.28659858997931353,0.2857792178729701,0.28659858997931353,0.2857792178729701,0.000819372106343419,True
652,NH1782,J,0.0274888558692422,0.02488855869242199,3.008942829544999,2.9650726318359375,0.09434075653553009,2.9933748587965967,0.04387019770906164,0.015567970748402438,0.04387019770906164,0.015567970748402438,0.028302226960659205,True
653,NH1783,J,0.02823179791976226,0.03528974739970282,3.2464855959600003,3.075604200363159,0.027809930965304375,3.0839471796527507,0.17088139559684112,0.16253841630724963,0.17088139559684112,0.16253841630724963,0.00834297928959149,True
654,NH1784,N,0.0003714710252600297,0.03863298662704309,3.1749845909087493,3.13651180267334,0.07548058778047562,3.1591559790074824,0.03847278823540945,0.015828611901266942,0.03847278823540945,0.015828611901266942,0.022644176334142507,True
655,NH1785,N,0.002228826151560178,0.03937592867756315,3.0303871742425006,3.129915714263916,0.018167860805988312,3.1353660725057124,-0.09952854002141542,-0.10497889826321183,0.09952854002141542,0.10497889826321183,-0.005450358241796405,False
656,NH1787,O,0.0003714710252600297,0.034546805349182766,3.123567117424167,3.271522283554077,0.10649114102125168,3.3034696258604526,-0.14795516612991033,-0.17990250843628575,0.14795516612991033,0.17990250843628575,-0.031947342306375415,False
657,NH1788,O,0.0018573551263001485,0.03231797919762259,3.068357560605417,2.9119391441345215,-0.04425156116485596,2.898663675785065,0.1564184164708955,0.1696938848203522,0.1564184164708955,0.1696938848203522,-0.013275468349456698,False
658,NH1789,J,0.0007429420505200594,0.05274888558692422,2.9286468459597224,2.9509878158569336,0.035553693771362305,2.9616539239883424,-0.022340969897211238,-0.03300707802862002,0.022340969897211238,0.03300707802862002,-0.01066610813140878,False
659,NH1790,J,0.0018573551263001485,0.03937592867756315,2.8337587954544445,2.8153626918792725,0.03782571107149124,2.82671040520072,0.018396103575172074,0.007048390253724612,0.018396103575172074,0.007048390253724612,0.011347713321447461,True
660,NH1791,J,0.0003714710252600297,0.04717682020802377,3.113605141414166,3.1169769763946533,0.06058717519044876,3.1351531289517878,-0.0033718349804874315,-0.021547987537621882,0.0033718349804874315,0.021547987537621882,-0.01817615255713445,False
661,NH1792,J,0.002600297176820208,0.04049034175334324,2.9300635050505566,2.8741343021392822,-0.007147661410272121,2.8719900037162005,0.055929202911274345,0.05807350133435607,0.055929202911274345,0.05807350133435607,-0.0021442984230817252,False
662,NH1793,J,0.0014858841010401188,0.030832095096582468,2.960229969697221,2.9248099327087402,0.016862740740180016,2.9298687549307942,0.03542003698848095,0.030361214766426947,0.03542003698848095,0.030361214766426947,0.005058822222054005,True
663,NH1794,J,0.0007429420505200594,0.030089153046062408,2.8837655101011124,2.852938413619995,-0.05490664765238762,2.836466419324279,0.030827096481117255,0.047299090776833363,0.030827096481117255,0.047299090776833363,-0.016471994295716108,False
664,NH1795,J,0.0007429420505200594,0.04420505200594354,2.9566671212122224,2.8497796058654785,-0.021845467388629913,2.8432259656488896,0.1068875153467439,0.11344115556333279,0.1068875153467439,0.11344115556333279,-0.006553640216588885,False
665,NH1796,J,0.0007429420505200594,0.036404160475482915,3.072160527777222,3.0945770740509033,0.03684166073799133,3.1056295722723006,-0.02241654627368117,-0.03346904449507848,0.02241654627368117,0.03346904449507848,-0.011052498221397311,False
666,NH1797,J,0.0018573551263001485,0.031203566121842496,2.849835247475,2.916121006011963,0.06282255053520203,2.9349677711725235,-0.06628575853696272,-0.08513252369752333,0.06628575853696272,0.08513252369752333,-0.018846765160560608,False
667,NH1799,O,0.02823179791976226,0.03231797919762259,2.8961089031301643,2.861910104751587,0.01082784403115511,2.8651584579609333,0.03419879837857742,0.030950445169231067,0.03419879837857742,0.030950445169231067,0.003248353209346355,True
668,NH1800,N,0.02711738484398217,0.02897473997028232,2.9398054747483333,2.7636308670043945,-0.055295430123806,2.7470422379672526,0.17617460774393878,0.19276323678108076,0.17617460774393878,0.19276323678108076,-0.016588629037141978,False
669,NH1801,M,0.02823179791976226,0.029346210995542348,2.7769959646461113,2.9089102745056152,-0.03118959628045559,2.8995533956214787,-0.13191430985950392,-0.12255743097536742,0.13191430985950392,0.12255743097536742,0.0093568788841365,True
670,NH1802,M,0.10846953937592868,0.029346210995542348,2.79249957954625,2.7929327487945557,-0.08465292304754257,2.767536871880293,-0.00043316924830572034,0.024962707665956874,0.00043316924830572034,0.024962707665956874,-0.024529538417651153,False
671,NH1803,N,0.10958395245170877,0.031203566121842496,2.9375010151520837,2.8716671466827393,-0.14257203042507172,2.828895537555218,0.06583386846934447,0.1086054775968659,0.06583386846934447,0.1086054775968659,-0.042771609127521426,False
672,NH1804,N,0.10772659732540862,0.02637444279346211,2.8409999696970827,2.79127836227417,-0.05939997360110283,2.773458370193839,0.04972160742291276,0.06754159950324379,0.04972160742291276,0.06754159950324379,-0.017819992080331026,False
673,NH1805,M,0.002228826151560178,0.030832095096582468,2.8744327196983335,2.8690388202667236,0.016353365033864975,2.873944829776883,0.005393899431609839,0.0004878899214504351,0.005393899431609839,0.0004878899214504351,0.004906009510159404,True
674,NH1806,L,0.0014858841010401188,0.048662704309063894,2.9500520265145838,2.8326234817504883,-0.004298563115298748,2.8313339128158987,0.11742854476409548,0.11871811369868501,0.11742854476409548,0.11871811369868501,-0.0012895689345895356,False
675,NH1807,M,0.0014858841010401188,0.029717682020802376,2.917260655304167,2.7402193546295166,-0.0849575400352478,2.7147320926189424,0.17704130067465051,0.20252856268522468,0.17704130067465051,0.20252856268522468,-0.025487262010574163,False
676,NH1808,L,0.001114413075780089,0.04457652303120357,3.069874257576251,3.0449867248535156,-0.009245431050658226,3.042213095538318,0.02488753272273536,0.027661162037933007,0.02488753272273536,0.027661162037933007,-0.0027736293151976454,False
677,NH1809,N,0.0003714710252600297,0.04309063893016345,2.9861731515158336,2.952091693878174,0.037736937403678894,2.9634127750992776,0.034081457637659796,0.02276037641655604,0.034081457637659796,0.02276037641655604,0.011321081221103757,True
678,NH1810,O,0.0007429420505200594,0.031575037147102525,3.153575530303333,3.087207794189453,0.037184733897447586,3.0983632143586872,0.0663677361138797,0.055212315944645596,0.0663677361138797,0.055212315944645596,0.011155420169234098,True
679,NH1811,J,0.001114413075780089,0.0412332838038633,2.871042633838056,2.7846391201019287,-0.009687679819762707,2.781732816156,0.0864035137361272,0.08930981768205593,0.0864035137361272,0.08930981768205593,-0.002906303945928723,False
680,NH1812,J,0.001114413075780089,0.0338038632986627,2.8218975429294444,2.8636276721954346,0.00019098271150141954,2.863684967008885,-0.04173012926599018,-0.041787424079440694,0.04173012926599018,0.041787424079440694,-5.729481345051468e-05,False
681,NH1814,N,0.002600297176820208,0.037518573551263,3.083927734847778,3.005894422531128,0.05423165485262871,3.0221639189869167,0.0780333123166499,0.061763815860861104,0.0780333123166499,0.061763815860861104,0.01626949645578879,True
682,NH1815,M,0.0,0.031575037147102525,2.989412714646667,2.9643890857696533,0.0015716691268607974,2.9648605865077116,0.025023628877013593,0.024552128138955354,0.025023628877013593,0.024552128138955354,0.0004715007380582392,True
683,NH1816,O,0.002228826151560178,0.041976225854383355,2.8569499621211114,2.7658729553222656,-0.06605498492717743,2.7460564598441124,0.09107700679884578,0.11089350227699901,0.09107700679884578,0.11089350227699901,-0.01981649547815323,False
684,NH1817,N,0.0018573551263001485,0.03900445765230312,3.2316994898988884,3.061298370361328,0.03330770134925842,3.0712906807661056,0.17040111953756032,0.16040880913278288,0.17040111953756032,0.16040880913278288,0.009992310404777438,True
685,NH1818,O,0.002228826151560178,0.04011887072808321,2.880580770201944,2.9958956241607666,0.010605521500110626,2.9990772806107997,-0.11531485395882246,-0.11849651040885556,0.11531485395882246,0.11849651040885556,-0.003181656450033099,False
686,NH1819,N,0.0018573551263001485,0.03937592867756315,2.922420189394166,2.8646063804626465,-0.02358880452811718,2.857529739104211,0.05781380893151944,0.06489045028995477,0.05781380893151944,0.06489045028995477,-0.007076641358435332,False
687,NH1820,N,0.029346210995542348,0.1188707280832095,3.049317465908335,2.90378999710083,0.10121611505746841,2.934154831618071,0.14552746880750478,0.11516263429026408,0.14552746880750478,0.11516263429026408,0.030364834517240702,True
688,NH1821,N,0.02786032689450223,0.11701337295690936,2.910305911616388,2.7445356845855713,0.1335984319448471,2.7846152141690252,0.16577022703081656,0.1256906974473626,0.16577022703081656,0.1256906974473626,0.040079529583453954,True
689,NH1822,O,0.02823179791976226,0.03677563150074294,2.9383589368683327,2.86257266998291,-0.06396599113941193,2.8433828726410866,0.07578626688542256,0.09497606422724614,0.07578626688542256,0.09497606422724614,-0.019189797341823578,False
690,NH1823,O,0.029717682020802376,0.04271916790490342,3.1580758712116666,2.9820401668548584,-0.0799771174788475,2.958047031611204,0.17603570435680815,0.20002883960046258,0.17603570435680815,0.20002883960046258,-0.02399313524365443,False
691,NH1824,N,0.02786032689450223,0.0338038632986627,2.831751537879583,2.9035134315490723,0.0057549504563212395,2.905239916685969,-0.07176189366948948,-0.07348837880638603,0.07176189366948948,0.07348837880638603,-0.0017264851368965495,False
692,NH1825,J,0.02786032689450223,0.028603268945022287,2.9999524747463884,2.863856077194214,0.00775242829695344,2.8661818056832997,0.1360963975521745,0.13377066906308865,0.1360963975521745,0.13377066906308865,0.0023257284890858543,True
693,NH1826,J,0.0274888558692422,0.02711738484398217,2.7532827399000004,2.810431480407715,-0.010496360249817371,2.8072825723327695,-0.05714874050771446,-0.05399983243276907,0.05714874050771446,0.05399983243276907,0.003148908074945389,True
694,NH1827,J,0.02786032689450223,0.03566121842496285,2.753110962121389,2.84572172164917,0.02950565330684185,2.8545734176412223,-0.09261075952778075,-0.10146245551983313,0.09261075952778075,0.10146245551983313,-0.008851695992052377,False
695,NH1828,O,0.0018573551263001485,0.0338038632986627,2.8586238282833327,2.808886766433716,-0.005285810679197311,2.8073010232299564,0.049737061849616904,0.051322805053376275,0.049737061849616904,0.051322805053376275,-0.001585743203759371,False
696,NH1829,O,0.0007429420505200594,0.038261515601783064,2.8647285833333336,2.8867759704589844,0.009323128499090672,2.8895729090087117,-0.022047387125650797,-0.024844325675378087,0.022047387125650797,0.024844325675378087,-0.0027969385497272903,False
697,NH1830,O,0.001114413075780089,0.0338038632986627,3.099469366161389,2.9346671104431152,-0.01802785135805607,2.9292587550356983,0.16480225571827356,0.17021061112569047,0.16480225571827356,0.17021061112569047,-0.005408355407416909,False
698,NH1831,L,0.0003714710252600297,0.03417533432392273,2.923653117424166,2.8580973148345947,-0.001287951017729938,2.8577109295292757,0.06555580258957105,0.06594218789489004,0.06555580258957105,0.06594218789489004,-0.0003863853053189814,False
699,NH1832,L,0.002600297176820208,0.04234769687964339,2.6255228674241664,2.6371724605560303,-0.06935393810272217,2.616366279125214,-0.011649593131863867,0.009156588298952606,0.011649593131863867,0.009156588298952606,0.002493004832911261,True
700,NH1833,L,0.001114413075780089,0.03789004457652303,2.8878988219712505,2.716817855834961,-0.022219019010663033,2.710152150131762,0.17108096613628954,0.17774667183948845,0.17108096613628954,0.17774667183948845,-0.00666570570319891,False
701,NH1834,L,0.0007429420505200594,0.034918276374442794,2.9990765151516663,2.990400791168213,0.0172561202198267,2.995577627234161,0.008675723983453398,0.0034988879175053,0.008675723983453398,0.0034988879175053,0.005176836065948098,True
702,NH1835,O,0.002600297176820208,0.03528974739970282,1.6142395746208331,2.8999783992767334,-0.06022104620933533,2.8819120854139326,-1.2857388246559003,-1.2676725107930995,1.2857388246559003,1.2676725107930995,0.018066313862800776,True
703,NH1836,L,0.001114413075780089,0.04309063893016345,2.9368110719699994,2.806612730026245,-0.04662233963608742,2.7926260281354187,0.13019834194375424,0.14418504383458064,0.13019834194375424,0.14418504383458064,-0.013986701890826403,False
704,NH1837,M,0.002600297176820208,0.03714710252600297,2.8521571136358332,2.8527424335479736,0.03709902614355087,2.863872141391039,-0.0005853199121403918,-0.011715027755205831,0.0005853199121403918,0.011715027755205831,-0.01112970784306544,False
705,NH1838,O,0.0007429420505200594,0.02563150074294205,2.8414712916666662,2.8704471588134766,-0.0014110923511907458,2.8700238311081194,-0.02897586714681033,-0.028552539441453195,0.02897586714681033,0.028552539441453195,0.00042332770535713493,True
706,NH1839,N,0.0014858841010401188,0.03863298662704309,2.7466042613633332,2.792215347290039,-0.03931150585412979,2.7804218955338,-0.04561108592670582,-0.03381763417046679,0.04561108592670582,0.03381763417046679,0.011793451756239026,True
707,NH1840,J,0.0274888558692422,0.0338038632986627,2.874379613635833,2.833916425704956,-0.04538140818476677,2.820302003249526,0.040463187930877,0.05407761038630721,0.040463187930877,0.05407761038630721,-0.013614422455430208,False
708,NH1841,J,0.02711738484398217,0.02600297176820208,2.8665584999991673,2.840874671936035,-0.0795549750328064,2.8170081794261934,0.025683828063132186,0.04955032057297393,0.025683828063132186,0.04955032057297393,-0.02386649250984174,False
709,NH1842,J,0.02823179791976226,0.029717682020802376,2.87035814015125,2.8346989154815674,-0.05414629727602005,2.8184550262987615,0.03565922466968274,0.05190311385248858,0.03565922466968274,0.05190311385248858,-0.016243889182805837,False
710,NH1843,N,0.02823179791976226,0.03231797919762259,2.7602009621225,2.9196951389312744,-0.020347077399492264,2.9135910157114266,-0.1594941768087743,-0.15339005358892654,0.1594941768087743,0.15339005358892654,0.006104123219847768,True
711,NH1844,O,0.02711738484398217,0.02711738484398217,2.8990067462116658,2.9332475662231445,0.014280449599027634,2.937531701102853,-0.03424082001147877,-0.038524954891187235,0.03424082001147877,0.038524954891187235,-0.004284134879708468,False
712,NH1845,O,0.02711738484398217,0.02674591381872214,2.8713014015145832,3.006781578063965,0.02344129979610443,3.013813968002796,-0.1354801765493816,-0.14251256648821276,0.1354801765493816,0.14251256648821276,-0.007032389938831152,False
713,NH1846,O,0.002228826151560178,0.03900445765230312,2.6601665732322215,2.698258399963379,-0.008801311254501343,2.6956180065870283,-0.03809182673115741,-0.03545143335480683,0.03809182673115741,0.03545143335480683,0.0026403933763505805,True
714,NH1847,O,0.001114413075780089,0.030832095096582468,2.6349156792933326,2.7069308757781982,-0.030257025733590126,2.6978537680581214,-0.07201519648486565,-0.06293808876478879,0.07201519648486565,0.06293808876478879,0.00907710772007686,True
715,NH1848,O,0.0014858841010401188,0.03863298662704309,2.5659426136366656,2.8417320251464844,-0.01020258478820324,2.8386712497100235,-0.2757894115098187,-0.27272863607335784,0.2757894115098187,0.27272863607335784,0.003060775436460883,True
716,NH1851,O,0.002228826151560178,0.03566121842496285,2.747714659090833,2.811354398727417,-0.029057802632451057,2.8026370579376816,-0.0636397396365842,-0.0549223988468488,0.0636397396365842,0.0549223988468488,0.008717340789735406,True
717,NH1852,O,0.002228826151560178,0.038261515601783064,2.7962288712124996,2.825730562210083,-0.04325529932975769,2.812753972411156,-0.029501690997583374,-0.016525101198656245,0.029501690997583374,0.016525101198656245,0.01297658979892713,True
718,NH1853,O,0.0014858841010401188,0.030460624071322436,2.638273719695417,2.7767157554626465,-0.05592421069741249,2.759938492253423,-0.13844203576722958,-0.121664772558006,0.13844203576722958,0.121664772558006,0.01677726320922357,True
719,NH1854,J,0.0003714710252600297,0.031203566121842496,3.230940229798056,3.28662109375,0.0569758415222168,3.303713846206665,-0.05568086395194394,-0.0727736164086088,0.05568086395194394,0.0727736164086088,-0.01709275245666486,False
720,NH1855,J,0.001114413075780089,0.03417533432392273,3.0071051666666664,2.963026523590088,0.10927626490592957,2.995809403061867,0.044078643076578494,0.011295763604799447,0.044078643076578494,0.011295763604799447,0.03278287947177905,True
721,NH1856,J,0.002600297176820208,0.030832095096582468,2.6143279836063944,3.0473575592041016,-0.04766102135181427,3.0330592527985574,-0.43302957559770716,-0.41873126919216297,0.43302957559770716,0.41873126919216297,0.014298306405544192,True
722,NH1857,J,0.0014858841010401188,0.0338038632986627,2.542369007576389,2.8397176265716553,-0.017732972279191017,2.834397734887898,-0.2973486189952661,-0.292028727311509,0.2973486189952661,0.292028727311509,0.0053198916837571275,True
723,NH1858,J,0.0014858841010401188,0.03789004457652303,2.962446318182917,2.9624061584472656,0.06178552657365799,2.980941816419363,4.015973565119069e-05,-0.01849549823644603,4.015973565119069e-05,0.01849549823644603,-0.018455338500794838,False
724,NH1859,J,0.0014858841010401188,0.029717682020802376,2.93402264015125,2.9855704307556152,-0.031843941658735275,2.9760172482579947,-0.05154779060436532,-0.041994608106744824,0.05154779060436532,0.041994608106744824,0.009553182497620494,True
725,NH1860,J,0.0029717682020802376,0.031203566121842496,3.2950815606061115,3.060936212539673,0.009489614516496658,3.063783096894622,0.2341453480664386,0.23129846371148943,0.2341453480664386,0.23129846371148943,0.002846884354949175,True
726,NH1861,J,0.001114413075780089,0.033432392273402674,2.9741623308077783,2.9656124114990234,0.004947011824697256,2.967096515046433,0.008549919308754816,0.007065815761345462,0.008549919308754816,0.007065815761345462,0.0014841035474093545,True
727,NH1862,O,0.0014858841010401188,0.03231797919762259,3.2410290732322222,3.2685232162475586,0.061818189918994904,3.2870686732232572,-0.02749414301533637,-0.04603959999103502,0.02749414301533637,0.04603959999103502,-0.01854545697569865,False
728,NH1863,N,0.0007429420505200594,0.034546805349182766,2.8970417272727773,2.94401478767395,0.059563636779785156,2.961883878707886,-0.046973060401172884,-0.06484215143510852,0.046973060401172884,0.06484215143510852,-0.017869091033935636,False
729,NH1864,O,0.002600297176820208,0.03194650817236255,2.9720060656563896,2.928774833679199,0.06767266243696213,2.949076632410288,0.043231231977190365,0.022929433246101638,0.043231231977190365,0.022929433246101638,0.020301798731088727,True
730,NH1865,O,0.03677563150074294,0.02674591381872214,2.960540078282778,2.87043833732605,-0.1760060042142868,2.8176365360617637,0.09010174095672818,0.1429035422210143,0.09010174095672818,0.1429035422210143,-0.05280180126428613,False
