row_index,ID,Tool,missing_rate,zero_rate,y_true,y_pred,residual,absolute_residual,squared_error,AN_tool_max_z,AN_tool_top5_mean_z,AN_tool_top10_mean_z,AN_tool_count_z3,AN_tool_count_z5
409,NH1450,J,0.0014858841010401188,0.04049034175334324,2.755381289925676,2.9456729888916016,-0.19029169896592535,0.19029169896592535,0.03621093069533835,4.583558553025025,3.8959463305419093,3.5066592945354707,8,0
410,NH1451,J,0.001114413075780089,0.04791976225854384,3.0433975808080547,2.8724968433380127,0.17090073747004197,0.17090073747004197,0.02920706206780421,5.852951584757995,3.9433322755730584,3.435534284050079,6,1
411,NH1452,J,0.0,0.041604754829123326,3.246185393939722,3.1504158973693848,0.09576949657033706,0.09576949657033706,0.009171796473335802,11.779446799388534,6.3714553381200405,4.692527397671048,7,2
412,NH1454,L,0.0018573551263001485,0.03863298662704309,2.8213227462112505,2.8271732330322266,-0.0058504868209761085,0.0058504868209761085,3.4228196042415135e-05,4.761973495295587,4.192922244354642,3.926579269525096,44,0
413,NH1455,N,0.002228826151560178,0.0412332838038633,2.7748878939404165,2.805392265319824,-0.030504371379407758,0.030504371379407758,0.0009305166732528311,4.809326443702314,4.190858177904497,4.005666083177045,61,0
414,NH1456,L,0.0003714710252600297,0.0412332838038633,2.539858378787917,2.6569418907165527,-0.11708351192863553,0.11708351192863553,0.013708548765542939,6.062720424641617,5.261834350106589,4.828450090866682,71,3
415,NH1457,N,0.0007429420505200594,0.03789004457652303,2.965334935605833,2.974445104598999,-0.009110168993165857,0.009110168993165857,8.299517908404061e-05,4.384171218744304,3.9816533768268636,3.8736258416419234,63,0
416,NH1458,N,0.0014858841010401188,0.041976225854383355,2.8149711704537497,2.7794997692108154,0.03547140124293424,0.03547140124293424,0.0012582203061372369,4.403429419371704,4.000192726917392,3.76941910243247,57,0
417,NH1460,N,0.0014858841010401188,0.04049034175334324,2.915021795454443,2.791534662246704,0.12348713320773896,0.12348713320773896,0.015249072067865866,6.2275794217687945,4.06334187814825,3.5137336128429504,7,1
418,NH1461,L,0.0,0.03268945022288262,2.707362411616389,2.6842129230499268,0.02314948856646204,0.02314948856646204,0.0005358988208887567,9.354443755645077,5.806687346797496,4.431578551042371,9,2
419,NH1462,N,0.0007429420505200594,0.03231797919762259,2.6863496919191663,2.743644952774048,-0.05729526085488157,0.05729526085488157,0.003282746916428924,9.806634651745563,5.560663045332818,4.749950175932581,13,1
420,NH1463,L,0.12741456166419018,0.028603268945022287,2.520522416666666,2.745307445526123,-0.22478502885945684,0.22478502885945684,0.050528309199346845,12.422699978606492,8.736180809936949,6.071003080380306,10,4
421,NH1464,N,0.0003714710252600297,0.03974739970282318,2.8710665303020826,2.762720823287964,0.10834570701411872,0.10834570701411872,0.011738792228389255,6.710360688139522,4.070257819349162,3.3038303716398802,5,1
422,NH1465,N,0.0003714710252600297,0.04011887072808321,3.1901213409087497,3.0407967567443848,0.1493245841643649,0.1493245841643649,0.022297831435860494,6.710360688139522,4.685533042482312,3.9042969900775537,13,2
423,NH1466,N,0.001114413075780089,0.03714710252600297,2.797970242424584,2.7464818954467773,0.051488346977806465,0.051488346977806465,0.002651049874506992,6.937178619318084,4.338832678152099,3.6480607520683472,6,1
424,NH1467,N,0.0007429420505200594,0.044947994056463596,2.779368295454374,2.7565181255340576,0.02285016992031652,0.02285016992031652,0.000522130265387338,3.7924713646243635,3.3674724658865807,3.1522455221545336,7,0
425,NH1468,L,0.001114413075780089,0.041976225854383355,2.851153931818126,2.792117118835449,0.0590368129826766,0.0590368129826766,0.0034853452871515325,7.073148327139712,4.4308872758153655,3.8312622149954607,9,1
426,NH1469,N,0.0,0.044947994056463596,3.3536392916670836,3.2655556201934814,0.08808367147360219,0.08808367147360219,0.00775873318026948,6.218589129946203,4.459790417686895,4.011668730177934,25,1
427,NH1469,N,0.0003714710252600297,0.044947994056463596,3.3536392916670836,3.3320624828338623,0.021576808833221328,0.021576808833221328,0.0004655586794253779,6.218589129946203,4.459790417686895,4.049144129579974,46,1
428,NH1470,L,0.0007429420505200594,0.037518573551263,2.9344255719695838,2.9143762588500977,0.0200493131194861,0.0200493131194861,0.0004019749565631975,13.266710895226653,9.84362199129353,7.001594934849658,22,5
429,NH1470,L,0.001114413075780089,0.037518573551263,2.9344255719695838,2.917935609817505,0.016489962152078874,0.016489962152078874,0.0002719188517769937,9.271543967524542,6.387219440256964,5.153007742273344,41,3
430,NH1471,N,0.0003714710252600297,0.03937592867756315,2.700038464015417,2.6723721027374268,0.02766636127799016,0.02766636127799016,0.0007654275463642732,4.075339683442056,3.5788403597114007,3.3910546575929184,22,0
431,NH1472,L,0.0007429420505200594,0.0412332838038633,2.871240454544792,2.9222095012664795,-0.05096904672168767,0.05096904672168767,0.002597843723717581,5.195851196858594,4.1311895313061004,3.7292092608302823,14,1
432,NH1473,N,0.001114413075780089,0.041604754829123326,2.8334246988633334,2.7978007793426514,0.035623919520682,0.035623919520682,0.0012690636420160282,3.7924713646243635,3.2937826396032683,3.0717521772698646,6,0
433,NH1474,N,0.001114413075780089,0.03974739970282318,2.944900195834292,2.918092966079712,0.026807229754580053,0.026807229754580053,0.0007186275671148422,3.7924713646243635,3.5820193806121323,3.2345154917001766,6,0
434,NH1475,N,0.0018573551263001485,0.0412332838038633,2.9112718484852085,2.7925007343292236,0.11877111415598485,0.11877111415598485,0.014106577557853984,3.7924713646243635,3.5244012095205806,3.179239191892173,6,0
435,NH1476,L,0.0007429420505200594,0.037518573551263,2.697709937500001,2.673396587371826,0.024313350128174704,0.024313350128174704,0.0005911389944552129,6.140579474901461,4.687352115127192,4.052963802899681,10,2
436,NH1477,N,0.0003714710252600297,0.037518573551263,2.8579737840900004,2.8081116676330566,0.04986211645694372,0.04986211645694372,0.0024862306575658176,9.34375143077002,6.8331841638300475,5.145763472407381,8,5
437,NH1478,N,0.0014858841010401188,0.038261515601783064,2.9087390106059994,3.067573070526123,-0.15883405992012367,0.15883405992012367,0.025228258590709436,3.5251831091590295,3.386350622933579,3.3418109637036664,24,0
438,NH1479,N,0.0,0.04049034175334324,2.7656549090905553,2.7436046600341797,0.022050249056375648,0.022050249056375648,0.00048621348344819515,10.603204217170212,6.270789785391539,5.1535909395124015,29,2
439,NH1480,N,0.001114413075780089,0.04977711738484398,2.856577093434167,2.8346307277679443,0.021946365666222878,0.021946365666222878,0.00048164296595556636,6.094695798253981,5.119198137881659,4.540170241584894,40,3
440,NH1481,N,0.001114413075780089,0.036404160475482915,2.5367798143945834,2.670628786087036,-0.1338489716924527,0.1338489716924527,0.017915547223127,3.099470104093508,2.865702630444356,2.7273875676050277,1,0
441,NH1482,N,0.0014858841010401188,0.03566121842496285,3.0714249128787503,3.0734293460845947,-0.0020044332058444247,0.0020044332058444247,4.017752476691758e-06,3.8492988055545556,3.163221062522348,2.8992868500474804,3,0
442,NH1483,J,0.002228826151560178,0.04791976225854384,3.305119875,3.164187431335449,0.1409324436645507,0.1409324436645507,0.01986195367726176,6.8230951504932955,6.245032484959528,5.826907309668488,65,9
443,NH1484,J,0.0029717682020802376,0.03789004457652303,3.04554245454625,2.92116117477417,0.12438127977208024,0.12438127977208024,0.015470702757740498,4.638646947829892,4.18996026616475,3.9658124902558973,23,0
444,NH1485,J,0.0003714710252600297,0.03714710252600297,2.8668407803025,2.810081720352173,0.05675905995032693,0.05675905995032693,0.0032215908864448063,4.077902199165314,4.077772103494487,3.8304571930855973,41,0
445,NH1486,J,0.0007429420505200594,0.04086181277860327,2.9221965719687497,3.000608444213867,-0.07841187224511748,0.07841187224511748,0.006148421708984624,10.83696787793474,5.912563751656296,5.072971552962417,101,2
446,NH1487,J,0.0,0.043462109955423475,2.7554371666662503,2.9222302436828613,-0.16679307701661106,0.16679307701661106,0.027819930540669148,5.216037025704609,4.53660115415552,4.307140251479433,29,1
447,NH1488,J,0.0003714710252600297,0.04977711738484398,3.213455666666251,3.1157257556915283,0.0977299109747225,0.0977299109747225,0.009551135499127185,6.150729077370444,5.865358489513488,5.555363841688104,69,9
448,NH1489,J,0.0014858841010401188,0.034918276374442794,2.961716594697083,2.8907437324523926,0.07097286224469057,0.07097286224469057,0.005037147175203824,4.977802281476537,4.312602838072271,4.169186740783057,36,0
449,NH1490,J,0.0007429420505200594,0.038261515601783064,3.205263837121666,3.2998340129852295,-0.09457017586356331,0.09457017586356331,0.008943518162865292,8.978630449234062,5.742850028742043,4.859235803422008,42,3
450,NH1491,N,0.0003714710252600297,0.03417533432392273,2.4046029571968743,2.571218729019165,-0.1666157718222907,0.1666157718222907,0.02776081541993764,16.200797280238977,10.930174237270599,6.818228417399586,5,5
451,NH1492,N,0.0003714710252600297,0.03194650817236255,2.7699136931808335,2.7941856384277344,-0.024271945246900906,0.024271945246900906,0.0005891273260685555,15.779471529898565,9.26623183310735,6.158932933706378,7,3
452,NH1493,L,0.0003714710252600297,0.04903417533432392,2.756723655304167,2.703559398651123,0.05316425665304392,0.05316425665304392,0.0028264381854707244,8.944614858635441,5.459363464062266,4.961777240559263,41,1
453,NH1494,N,0.001114413075780089,0.04271916790490342,2.8766519621216666,2.6579370498657227,0.21871491225594397,0.21871491225594397,0.047836212843125274,4.444767856987077,4.092973017635321,3.9494899074570085,24,0
454,NH1495,N,0.0014858841010401188,0.030089153046062408,2.5458145189391668,2.682070016860962,-0.13625549792179514,0.13625549792179514,0.01856556071391632,16.248192496351635,7.463554990353723,5.543843824246423,13,3
455,NH1496,N,0.0007429420505200594,0.030832095096582468,2.794155,2.9307172298431396,-0.1365622298431397,0.1365622298431397,0.018649242619730517,11.46441796665389,9.895218810650201,7.1199680713720905,28,5
456,NH1497,N,0.0,0.04011887072808321,2.7536738371212492,2.708456039428711,0.04521779769253831,0.04521779769253831,0.002044649228163323,4.622551016825359,3.929358577220974,3.671205802060735,17,0
457,NH1498,L,0.0003714710252600297,0.031203566121842496,2.580586496212916,2.635613441467285,-0.05502694525436924,0.05502694525436924,0.0030279647040273496,4.490352922301313,3.9150936049463128,3.7075669923028323,23,0
458,NH1499,N,0.001114413075780089,0.04791976225854384,3.0142012803036105,2.896749973297119,0.11745130700649131,0.11745130700649131,0.013794809517533075,6.218589129946203,5.3696368153036245,4.67493994664743,21,3
459,NH1500,L,0.0,0.0412332838038633,2.7833541388886114,2.7503256797790527,0.03302845910955865,0.03302845910955865,0.0010908791111517878,4.746342475384863,4.515062268968238,4.257590630351452,19,0
460,NH1501,N,0.0003714710252600297,0.03603268945022288,3.142547452020001,3.004441976547241,0.13810547547275975,0.13810547547275975,0.019073122355557047,5.355628271524561,4.833068149510851,4.561892543254979,26,1
461,NH1502,N,0.0003714710252600297,0.03417533432392273,2.919967611743666,3.058922290802002,-0.1389546790583358,0.1389546790583358,0.019308402832205106,7.648802788699603,5.487571410265916,4.749412909349361,16,3
462,NH1503,N,0.0007429420505200594,0.03268945022288262,2.989936401514583,2.801909923553467,0.18802647796111627,0.18802647796111627,0.035353956414462144,5.355628271524561,4.790962132891718,4.48066905464358,23,1
463,NH1504,L,0.0007429420505200594,0.04940564635958395,2.7883351439399995,2.870138645172119,-0.08180350123211966,0.08180350123211966,0.006691812813833403,6.062720424641765,5.494353312365412,5.017672982242027,15,3
464,NH1505,J,0.002228826151560178,0.044947994056463596,3.096972156565,3.1107289791107178,-0.01375682254571764,0.01375682254571764,0.00018925016655436515,4.721917864295533,4.583227148136621,4.176898997686125,38,0
465,NH1506,J,0.0018573551263001485,0.044947994056463596,2.8570248535352776,2.8166537284851074,0.040371125050170154,0.040371125050170154,0.001629827737816476,11.832457151983709,6.145268456784738,4.987602312128467,36,1
466,NH1507,J,0.002228826151560178,0.04234769687964339,2.773399805556389,2.787423849105835,-0.014024043549445864,0.014024043549445864,0.00019667379747675414,5.445701344013836,4.875979827792179,4.2520915085425095,20,1
467,NH1508,N,0.0003714710252600297,0.0412332838038633,2.7506098939383334,2.7898874282836914,-0.03927753434535797,0.03927753434535797,0.0015427247042507748,11.47019449857576,5.816043226013286,4.848782383526711,38,1
468,NH1509,L,0.002600297176820208,0.04234769687964339,2.7863670681812502,2.866720676422119,-0.0803536082408689,0.0803536082408689,0.006456702357327034,4.695724816864259,4.135289930859741,3.830000118235757,24,0
469,NH1510,N,0.0018573551263001485,0.041604754829123326,2.82887276894,2.7581613063812256,0.07071146255877458,0.07071146255877458,0.00500011093720098,6.236266772837267,5.190329592353609,4.581728614127454,25,3
470,NH1511,N,0.0003714710252600297,0.04309063893016345,2.811349795454166,2.8639371395111084,-0.05258734405694243,0.05258734405694243,0.0027654287549632385,4.976926981452154,4.717774073415761,4.464963234450226,28,0
471,NH1512,L,0.002600297176820208,0.03974739970282318,2.5712548257574994,2.6339643001556396,-0.06270947439814023,0.06270947439814023,0.003932478179291005,12.760748891799436,6.331906618524247,4.9922961007477635,17,2
472,NH1513,L,0.001114413075780089,0.03566121842496285,2.8397837083341666,2.788997173309326,0.05078653502484043,0.05078653502484043,0.0025792721398293435,4.695724816864259,4.39609297911068,3.8747816948044247,10,0
473,NH1514,L,0.0014858841010401188,0.046805349182763745,2.848514276515833,2.884640693664551,-0.03612641714871767,0.03612641714871767,0.0013051180160031622,3.8997940675746507,3.6837852859101874,3.466971287292649,13,0
474,NH1515,L,0.0003714710252600297,0.04309063893016345,2.855452022727083,2.7304210662841797,0.1250309564429033,0.1250309564429033,0.015632740069027182,4.925815826506829,4.617765150267712,4.475566462118608,26,0
475,NH1516,N,0.0007429420505200594,0.04271916790490342,2.918081704544584,2.765582799911499,0.1524989046330849,0.1524989046330849,0.023255915914290725,4.291989946271908,3.9327498847807503,3.7144604388037274,11,0
476,NH1517,L,0.001114413075780089,0.04234769687964339,2.7876860757570836,2.8077638149261475,-0.020077739169063857,0.020077739169063857,0.00040311561014096104,4.628362008828837,4.484388947206756,4.204681929844739,22,0
477,NH1518,L,0.0014858841010401188,0.04606240713224369,2.7509270113641673,2.8180642127990723,-0.06713720143490498,0.06713720143490498,0.004507403816511007,8.944614858635623,8.533364906204842,6.94913219669508,22,7
478,NH1519,J,0.02786032689450223,0.03789004457652303,2.9073547348479165,2.87226939201355,0.035085342834366706,0.035085342834366706,0.001230981281805047,3.7991550463884685,3.4072271673382515,3.22058618602807,9,0
479,NH1520,J,0.02711738484398217,0.03528974739970282,2.7224765946977083,2.6802620887756348,0.04221450592207354,0.04221450592207354,0.001782064510244782,11.298942528641863,5.877227353265132,4.691570129363982,38,2
480,NH1521,J,0.02674591381872214,0.03677563150074294,2.683536670454166,2.80472993850708,-0.12119326805291397,0.12119326805291397,0.014687808221345458,3.3729866688840713,3.096051774310662,2.9440443512130785,3,0
481,NH1522,J,0.029717682020802376,0.03937592867756315,2.93052868939375,2.8608036041259766,0.06972508526777332,0.06972508526777332,0.004861587515598261,6.605931177663877,4.762085798721852,3.911614613591182,8,3
482,NH1528,N,0.0003714710252600297,0.0338038632986627,2.695868310606111,2.745988607406616,-0.050120296800505226,0.050120296800505226,0.0025120441513707343,7.033744792990652,6.383656994362811,5.481520678409896,21,6
483,NH1529,L,0.0014858841010401188,0.041976225854383355,2.8512445277777783,2.8469183444976807,0.004326183280097595,0.004326183280097595,1.8715861772995988e-05,6.062720424641765,5.841420343532387,5.206489500964279,33,5
484,NH1530,N,0.0,0.03566121842496285,3.0451293030302775,2.918313980102539,0.12681532292773845,0.12681532292773845,0.016082126129266586,11.467508857571458,6.873822704747397,5.751256642716788,16,7
485,NH1543,N,0.0014858841010401188,0.04420505200594354,2.9225200530312496,2.901082992553711,0.021437060477538683,0.021437060477538683,0.000459547561917651,8.070748213475227,4.5620053578524775,3.7231415555880183,5,1
486,NH1543,N,0.0014858841010401188,0.04420505200594354,2.9225200530312496,2.906515598297119,0.01600445473413048,0.01600445473413048,0.0002561425713368315,8.070748213475227,4.5620053578524775,3.7231415555880183,5,1
487,NH1544,N,0.002228826151560178,0.04309063893016345,2.946005458334166,2.9108476638793945,0.03515779445477163,0.03515779445477163,0.0012360705109239708,8.07234350864813,4.225764630765051,3.52510434011831,4,1
488,NH1544,N,0.0033432392273402673,0.04309063893016345,2.946005458334166,2.922163248062134,0.02384221027203237,0.02384221027203237,0.0005684509906558059,8.07234350864813,4.225764630765051,3.52510434011831,4,1
489,NH1545,N,0.0014858841010401188,0.04420505200594354,2.5472088636362504,2.582707166671753,-0.0354983030355025,0.0354983030355025,0.0012601295184003658,7.006274283767029,4.327645659503432,3.802755726232634,12,1
490,NH1545,N,0.0014858841010401188,0.04420505200594354,2.5472088636362504,2.5715060234069824,-0.02429715977073199,0.02429715977073199,0.000590351972924477,7.006274283767029,4.327645659503432,3.802755726232634,12,1
491,NH1546,N,0.0003714710252600297,0.044947994056463596,2.8856455378787507,2.7309257984161377,0.15471973946261297,0.15471973946261297,0.023938197779378837,10.866116105865844,6.914451327239736,5.598778900300281,18,7
492,NH1546,N,0.0007429420505200594,0.044947994056463596,2.8856455378787507,2.730278253555298,0.15536728432345281,0.15536728432345281,0.024138993038044627,10.866116105865844,6.914451327239736,5.598778900300281,18,7
493,NH1547,N,0.0007429420505200594,0.04011887072808321,2.8696522222222227,2.9829559326171875,-0.11330371039496479,0.11330371039496479,0.01283773078926605,11.467508857572227,5.683644735655241,4.886202796067712,71,1
494,NH1548,L,0.0003714710252600297,0.038261515601783064,2.752624828283055,2.796762228012085,-0.04413739972902997,0.04413739972902997,0.0019481100548401748,9.354443755645077,5.153483593927315,4.518844552299132,35,1
495,NH1549,N,0.0029717682020802376,0.03603268945022288,2.7769003611119447,2.718118667602539,0.05878169350940565,0.05878169350940565,0.0034552874918337027,13.143998784937935,6.0391151065218285,4.517285841235401,7,1
496,NH1550,J,0.001114413075780089,0.04569093610698365,3.04824503409125,2.9342377185821533,0.1140073155090966,0.1140073155090966,0.012997667989590697,8.037738140864573,5.353283076565604,4.3505201648575,17,3
497,NH1551,J,0.0,0.03900445765230312,2.9346339166674995,3.0336055755615234,-0.09897165889402393,0.09897165889402393,0.009795389264235026,3.749399828036957,3.582522198893931,3.3892412491706856,11,0
498,NH1552,J,0.0007429420505200594,0.031575037147102525,2.9805125303024997,2.8511898517608643,0.12932267854163548,0.12932267854163548,0.016724355185183188,11.47520651688807,8.323292685580205,5.560978211452222,5,4
499,NH1553,J,0.001114413075780089,0.04940564635958395,3.1458612083337503,3.0545217990875244,0.09133940924622586,0.09133940924622586,0.008342887681449529,4.446627575924411,3.349564777360991,3.0876935594600576,4,0
500,NH1554,J,0.0018573551263001485,0.03528974739970282,3.266245939393751,3.174062728881836,0.09218321051191491,0.09218321051191491,0.00849774430028402,11.832193403932948,7.913112269779345,5.662412298337044,10,4
501,NH1555,J,0.0014858841010401188,0.033060921248142645,3.2611557727279177,3.2318637371063232,0.029292035621594437,0.029292035621594437,0.0008580233508567574,10.58328824168338,5.704185980355971,4.303391882337498,5,2
502,NH1556,J,0.0003714710252600297,0.04791976225854384,3.185668829544583,3.1018378734588623,0.08383095608572066,0.08383095608572066,0.007027629198246027,6.659837498760543,3.9253761241793654,3.485012946203985,9,1
503,NH1557,J,0.002228826151560178,0.03194650817236255,3.2407133977274993,3.2504143714904785,-0.009700973762979181,0.009700973762979181,9.410889195001046e-05,9.498373428881635,4.7579215598502405,3.7698220531330286,5,1
504,NH1558,J,0.0007429420505200594,0.033432392273402674,3.2605349431808333,3.208131790161133,0.052403153019700444,0.052403153019700444,0.0027460904464061396,5.507621600553715,5.17929559942114,4.45816987678001,12,3
505,NH1559,J,0.0003714710252600297,0.04309063893016345,3.026218575757916,3.002591609954834,0.0236269658030821,0.0236269658030821,0.000558233513060011,11.832457151981968,5.7024086807993335,4.211048550425407,6,2
506,NH1560,J,0.0003714710252600297,0.03789004457652303,2.8437803522733334,3.0378623008728027,-0.19408194859946937,0.19408194859946937,0.03766780277216707,4.637602068006273,4.283199795148594,3.7246852286459573,9,0
507,NH1561,J,0.0018573551263001485,0.038261515601783064,2.9154196856066665,2.9058799743652344,0.009539711241432158,0.009539711241432158,9.100609056990709e-05,3.7029759983957775,3.433552392426452,3.180493296133211,6,0
508,NH1562,J,0.0033432392273402673,0.04011887072808321,2.9867449545445828,2.879492998123169,0.10725195642141383,0.10725195642141383,0.01150298215622085,11.832457151983318,5.43214002002914,4.3559616240067225,10,1
509,NH1563,J,0.0029717682020802376,0.041604754829123326,3.209558715909166,3.1902015209198,0.019357194989366278,0.019357194989366278,0.0003747009978563469,11.832457151983316,5.782679318159159,4.407468142830453,9,2
510,NH1564,J,0.001114413075780089,0.03974739970282318,3.3299264583341674,3.3246259689331055,0.005300489401061981,0.005300489401061981,2.8095187890770394e-05,11.832457151983311,7.789419377010626,5.507478425652463,8,3
511,NH1565,J,0.0033432392273402673,0.03974739970282318,3.0193580075754163,2.8932301998138428,0.1261278077615735,0.1261278077615735,0.015908223890740442,11.832457151984087,5.317605748265861,3.9586007154145584,4,1
512,NH1566,J,0.0003714710252600297,0.04049034175334324,2.8937555492425004,3.0733110904693604,-0.1795555412268599,0.1795555412268599,0.03224019238527059,5.852951584757995,4.716395999709492,3.922832735867383,7,1
513,NH1567,J,0.0018573551263001485,0.04309063893016345,3.4054379431804156,3.263529062271118,0.14190888090929743,0.14190888090929743,0.02013813048092916,7.3083808968105135,4.735674543970829,3.6514242010982843,5,2
514,NH1568,J,0.0003714710252600297,0.03937592867756315,2.873743284090417,2.8909051418304443,-0.01716185774002721,0.01716185774002721,0.00029452936108893184,6.782849125074251,4.620424683291288,3.8255348105159896,7,1
515,NH1569,J,0.0003714710252600297,0.041604754829123326,3.258172492424584,3.0006752014160156,0.2574972910085682,0.2574972910085682,0.06630485487675127,4.645626481232647,4.0377047493485865,3.6607798637874573,12,0
516,NH1570,N,0.0014858841010401188,0.04420505200594354,2.5346034412883336,2.7018158435821533,-0.16721240229381973,0.16721240229381973,0.02795998748087021,16.248192496351614,10.492644972584689,6.832433472554518,9,3
517,NH1571,N,0.0007429420505200594,0.0412332838038633,2.6675930037875,2.822488307952881,-0.15489530416538067,0.15489530416538067,0.02399255525248579,5.690316895234509,3.821122638937338,3.3696454092725623,6,1
518,NH1572,L,0.0014858841010401188,0.04457652303120357,2.8438639431825004,2.7699356079101562,0.0739283352723441,0.0739283352723441,0.005465398756140117,4.449279279865437,3.972010754702059,3.510649813182919,7,0
519,NH1573,N,0.002600297176820208,0.03937592867756315,2.7471295151525,2.7324059009552,0.014723614197299728,0.014723614197299728,0.0002167848150309261,3.6375023444006125,3.3630365042908776,3.009553850475556,4,0
520,NH1573,N,0.003714710252600297,0.03937592867756315,2.7471295151525,2.7406458854675293,0.0064836296849706265,0.0064836296849706265,4.2037453891832306e-05,3.6375023444006125,3.3630365042908776,3.009553850475556,4,0
521,NH1574,N,0.0003714710252600297,0.04903417533432392,2.7811293674241666,2.785953998565674,-0.0048246311415072185,0.0048246311415072185,2.3277065651601245e-05,4.6990031073920635,4.110892527303505,3.856948034805563,18,0
522,NH1574,N,0.0003714710252600297,0.04903417533432392,2.7811293674241666,2.7919180393218994,-0.010788671897732804,0.010788671897732804,0.00011639544131692955,4.6990031073920635,4.110892527303505,3.856948034805563,18,0
523,NH1575,N,0.0003714710252600297,0.04309063893016345,2.53008267424125,2.6171865463256836,-0.08710387208443349,0.08710387208443349,0.007587084532101351,10.442787107383852,7.027112738342775,5.1809752801333575,14,4
524,NH1576,L,0.001114413075780089,0.03566121842496285,2.7670094217169448,2.656132936477661,0.11087648523928362,0.11087648523928362,0.012293594979017077,9.264904395185726,7.029830438171534,5.17151047739525,16,4
525,NH1577,N,0.0014858841010401188,0.03900445765230312,2.7140443080811116,2.64052677154541,0.07351753653570148,0.07351753653570148,0.005404828178278202,11.510864433221325,5.227268603932503,4.274417377862434,15,1
526,NH1578,L,0.001114413075780089,0.041604754829123326,2.928948969696666,2.8206260204315186,0.10832294926514763,0.10832294926514763,0.011733861337499747,3.311586905861124,3.1532055756894333,3.0549651341571833,6,0
527,NH1579,J,0.0018573551263001485,0.038261515601783064,2.998226829545417,3.0552096366882324,-0.05698280714281534,0.05698280714281534,0.003247040309875287,3.5477140525697015,3.0836907492232712,2.9374758875474685,3,0
528,NH1581,J,0.002228826151560178,0.034546805349182766,2.899883191288333,2.927496910095215,-0.027613718806881682,0.027613718806881682,0.0007625174663455311,3.333895735626878,3.09320482212104,2.890880253821165,5,0
529,NH1582,J,0.001114413075780089,0.03900445765230312,2.8859325037879158,3.0583136081695557,-0.1723811043816399,0.1723811043816399,0.02971524514783383,8.337088355865395,4.535465609456532,3.765305038298473,8,1
530,NH1583,J,0.0014858841010401188,0.037518573551263,3.185311647726667,3.1755645275115967,0.009747120215070293,0.009747120215070293,9.500635248703196e-05,3.14477095532077,3.012886468241812,2.8288604509675266,3,0
531,NH1584,J,0.0007429420505200594,0.03789004457652303,2.83940724242375,2.8947672843933105,-0.05536004196956057,0.05536004196956057,0.0030647342468715076,11.205868404455119,6.967962136054503,5.112430496138539,8,4
532,NH1585,J,0.001114413075780089,0.04011887072808321,3.1895223143949996,3.213620901107788,-0.024098586712788528,0.024098586712788528,0.0005807418815537878,4.376059802650885,3.7597575150715308,3.2912806971863953,5,0
533,NH1586,J,0.001114413075780089,0.03417533432392273,2.8946791931820837,2.987471342086792,-0.09279214890470833,0.09279214890470833,0.008610382898353563,10.58341967087312,5.803966317458993,4.372658948259679,8,2
534,NH1587,J,0.002228826151560178,0.0412332838038633,2.9320918768935416,3.0377695560455322,-0.10567767915199067,0.10567767915199067,0.011167771870951082,4.376059802650885,3.265438379912188,2.938346793266766,2,0
535,NH1588,J,0.0007429420505200594,0.03566121842496285,3.229330869317708,3.2857766151428223,-0.05644574582511419,0.05644574582511419,0.003186122221753396,3.0130500866978025,2.938792828758941,2.7492920925874813,2,0
536,NH1589,J,0.0014858841010401188,0.04086181277860327,3.1033055530299998,2.941944122314453,0.16136143071554665,0.16136143071554665,0.026037511322568162,5.852951584757995,3.911196744962518,3.2973870586434173,6,1
537,NH1590,J,0.0007429420505200594,0.03937592867756315,3.10421795833375,3.025700569152832,0.07851738918091788,0.07851738918091788,0.006164980403787721,3.0130500866978136,2.8552017148632114,2.689392165826253,3,0
538,NH1591,J,0.0003714710252600297,0.041976225854383355,3.243477958333125,3.2141222953796387,0.029355662953486128,0.029355662953486128,0.0008617549474386779,9.586222267290509,6.598645254270773,4.756383406030878,8,4
539,NH1592,J,0.0,0.04086181277860327,2.9873053598491666,3.047233819961548,-0.05992846011238129,0.05992846011238129,0.003591420331441275,3.836731181145282,3.156537965293087,2.848990032534318,4,0
540,NH1593,J,0.0003714710252600297,0.04309063893016345,3.007452212120417,2.9184327125549316,0.08901949956548538,0.08901949956548538,0.007924471302889452,11.097047468611088,5.0916733076437355,3.961045654138924,5,1
541,NH1594,J,0.0007429420505200594,0.03677563150074294,2.8696292537883332,2.6903510093688965,0.17927824441943674,0.17927824441943674,0.0321406889221153,6.460663524394828,5.401361949103544,4.555079889816957,26,4
542,NH1595,J,0.0007429420505200594,0.044947994056463596,2.847530583332917,2.778775691986084,0.06875489134683299,0.06875489134683299,0.00472723508411481,6.075800191774843,5.343161530399444,4.607218602910084,12,4
543,NH1596,J,0.0014858841010401188,0.04234769687964339,2.9677918446975,2.885965347290039,0.08182649740746095,0.08182649740746095,0.006695575677973214,4.376059802650885,3.537522888180198,3.239507276794341,6,0
544,NH1597,J,0.0014858841010401188,0.036404160475482915,3.32966174242375,3.3308346271514893,-0.001172884727739465,0.001172884727739465,1.3756585845644788e-06,8.423710452569157,5.235518879587908,4.19300187270682,12,2
545,NH1598,L,0.0,0.04011887072808321,2.583565361110278,2.6757073402404785,-0.09214197913020072,0.09214197913020072,0.008490144318030345,3.1292640082106695,2.724804509126621,2.56216022910004,1,0
