feature,operation,variance,log10_variance,iqr,median,coefficient_of_variation,missing_rate,skewness,kurtosis,variance_percentile,selection_rate,mean_importance,mean_abs_correlation,mean_temporal_drift,variance_interpretation
210X55,210,0.0024131064314768446,-2.617423522855515,0.05700000000000005,0.523,0.0939261561815795,0.0,-5.668522862872534,56.90036319979385,0.10928544134505158,0.0,0.0003401572100654,0.0933857843955467,0.0911516452074396,中等方差
312X219,312,0.0024127659574468864,-2.6174848033788156,0.10000000000000142,54.2,0.0009062714771565345,0.0,-0.38777793918044173,-1.8542702177760273,0.10890332441727169,0.0,0.0002622313737426,0.0352299285835172,0.0,中等方差
210X122,210,0.0024126995478723416,-2.617496757173425,0.05700000000000005,0.523,0.09391823721381191,0.0,-5.669669734457603,56.916886824211026,0.10852120748949179,0.4,0.0004660929571507,0.0933647841933238,0.0894349070100145,中等方差
400X160,400,0.0023979349186482733,-2.6201626080826594,0.1,0.0,,0.0,-0.4196838533262611,-1.8284428425079822,0.10813909056171188,0.0,0.0003204965259691,0.0141532460419953,0.0,中等方差
520X333,520,0.0023905967450271264,-2.6214936761550764,0.0,0.0,,0.01125,0.5237985542834702,5.137245867573776,0.10775697363393198,0.0,0.0001898195654337,0.143019152552001,0.0,中等方差
400X115,400,0.002377909887359223,-2.623804607313695,0.10000000000000053,4.9,0.00995179946925944,0.0,-0.473870431015924,-1.691701365428053,0.10737485670615209,0.0,0.0001918442205732,0.1085596705278109,0.0,中等方差
520X283,520,0.0023691849765558955,-2.625401029964726,0.1,0.1,0.4867427427867719,0.01125,-0.4765128333915517,-1.7774360845360968,0.10699273977837218,0.0,0.0003061455835057,0.1008505133005864,1.0,中等方差
400X124,400,0.002359183354192669,-2.6272383047186243,0.09999999999999787,20.4,0.0023809522198409983,0.0,-0.5719038525162471,-0.20361081400774594,0.10661062285059228,0.0,0.0002138954640174,0.0772553432211065,0.0,中等方差
420X141,420,0.0023544609841661085,-2.6281085018667283,0.09999999999999964,15.9,0.0030517476916680315,0.005,0.5035417424995405,-1.7508511719440778,0.10622850592281238,1.0,0.0007284878212894,0.1925098333477305,0.0,中等方差
400X111,400,0.002352878598247784,-2.6284004805890717,0.1,0.1,0.4850647996142148,0.0,-0.5063530383632484,-1.7479828291282355,0.10584638899503249,0.0,0.0001866245339427,0.1065353811683135,0.0,中等方差
400X132,400,0.002346292240300406,-2.6296178956964367,0.1,-0.1,0.4843854085643379,0.0,0.6676108709695749,-1.3806893452506688,0.10546427206725258,0.0,0.0003014593644075,0.0459689550066384,0.0,中等方差
312X173,312,0.0023351244193085944,-2.631689974549855,0.10000000000000009,3.0,0.016107708366247076,0.00125,0.5374734443137498,-1.7154225073251534,0.10508215513947268,0.0,0.0001825981574293,0.0344312006652863,0.0,中等方差
520X312,520,0.002318968138392421,-2.6347052183371806,0.10000000000000142,16.0,0.0030097291058491286,0.01125,0.5249977414987614,-0.13630769687483602,0.10470003821169278,0.0,9.744471387221408e-05,0.0136425903109428,0.0,中等方差
312X191,312,0.0023184996282948674,-2.6347929693948755,0.10000000000000142,23.2,0.002075465556474653,0.00125,0.565454802753526,-1.6844836324755084,0.10431792128391287,0.0,0.000180458410033,0.0291003182957999,0.0,中等方差
520X314,520,0.0023006609163213148,-2.6381473852523323,0.0,16.0,0.0029978253291978395,0.01125,-0.049967622738241346,1.3586132119563263,0.10393580435613298,0.0,6.939094762947416e-05,0.0272142053426816,0.0,中等方差
520X284,520,0.0022822256717181903,-2.6416414137582316,0.1,0.0,,0.01125,0.6234642647125817,-1.6153831322599899,0.10355368742835308,0.0,0.0003197381637891,0.1316146964809694,0.0,中等方差
312X445,312,0.002277000385820608,-2.642636895796914,0.0,9.5,0.005022939495208709,0.00125,-0.33349701623747574,0.9753694739361167,0.10317157050057317,0.0,0.0001058762630613,0.0853097899803561,0.0,中等方差
400X120,400,0.0022647684605756704,-2.6449761916354135,0.09999999999999787,20.4,0.0023328227220674883,0.0,-0.5930915380738925,-0.2586012902586594,0.10278945357279327,0.0,0.0002104432179933,0.074494062781088,0.0,中等方差
420X157,420,0.0022319616952688054,-2.6513132629943765,0.1,0.0,,0.005,-0.6984533752277043,-1.5159782060714475,0.10240733664501338,0.2,0.0003710677445724,0.1244602502597264,0.0,中等方差
420X156,420,0.002184507442874756,-2.6606464712593203,0.1,0.0,,0.005,-0.7652812506174936,-1.417913536470813,0.10202521971723347,0.4,0.0003721477055285,0.1381432992362826,0.0,中等方差
310X200,310,0.0021708039909261604,-2.663379388660824,0.02500000000000001,0.07,0.6655983944076126,0.0,-1.8066026099098398,2.1998921836101264,0.10164310278945357,0.0,0.0002534608141863,0.0852785646852658,0.2426455026455024,中等方差
210X40,210,0.0021592770901126416,-2.6656916230732155,0.059,0.474,0.09803380217628437,0.0,-5.076825341233899,47.372743563558046,0.10126098586167367,0.0,0.0003995151417639,0.0903663586791254,0.0115573770491803,中等方差
420X160,420,0.0021570114724566527,-2.6661475450173584,0.1,0.0,,0.005,-0.8026846929517923,-1.359118485994012,0.10087886893389378,0.4,0.000399562649617,0.1347120653919323,0.0,中等方差
420X121,420,0.0021570114724566523,-2.6661475450173584,0.1,0.0,,0.005,0.8026846929517923,-1.3591184859940122,0.10049675200611387,0.0,0.0002371345279368,0.0573127251602281,0.0,中等方差
311X148,311,0.002140962881992321,-2.669390862030948,0.0,-0.1,0.46270540109148506,0.00625,-0.5877738713569547,0.5714309319913209,0.10011463507833397,0.4,0.0006472110263228,0.0618323178762735,0.0,中等方差
750X696,750,0.0021336414267834674,-2.670878564974348,0.0,0.0,,0.0,4.082915523693472,14.722433155962376,0.09973251815055408,0.4,0.0003754327959939,0.2067553407868074,0.0,中等方差
400X121,400,0.0021321026282852596,-2.6711918944741457,0.09999999999999787,20.3,0.002274615607892097,0.0,0.8358796888611681,-1.3045728459105599,0.09935040122277417,0.0,0.0002589660062653,0.0645268996351068,0.0,中等方差
360X1146,360,0.002107503754693359,-2.6762316429707624,0.08000000000000007,2.26,0.02031307814983937,0.0,-0.6117599001133082,-0.4730800562061934,0.09896828429499427,0.0,0.0002619620369594,0.0090328207223989,0.0,中等方差
520X329,520,0.0021003696650610582,-2.677704262710122,0.0,0.0,,0.01125,-0.17809880091700186,3.106995265765187,0.09858616736721437,0.0,0.0001487585853581,0.1483060567052309,0.0,中等方差
210X42,210,0.0020996392975594553,-2.677855307425373,0.059,0.474,0.09667050884866638,0.0,-5.177327916406212,49.77476697050999,0.09820405043943446,0.2,0.0003476685478948,0.0999220086518231,0.0066059875964841,中等方差
312X236,312,0.0020874687108885714,-2.680380025444493,0.09999999999999964,4.4,0.010383823816399693,0.0,0.8941383480895982,-1.2035317110093966,0.09782193351165457,0.0,0.0001811148913945,0.0105320820848863,0.0,中等方差
340X113,340,0.002040300375469334,-2.6903058905124575,0.09999999999999964,10.1,0.004472245965592731,0.0,-0.9543517989320958,-1.09194878221397,0.09743981658387467,0.0,0.0002451030186183,0.0141989613765442,0.0,中等方差
311X192,311,0.002004169003374368,-2.698065658983345,0.08000000000000007,14.08,0.0031795416306736554,0.00625,-0.6732397376382455,-0.28931808665594927,0.09705769965609476,1.0,0.0030316005890257,0.4036303923681467,0.0,中等方差
311X196,311,0.001970698477575515,-2.7053798189181397,0.08000000000000007,14.08,0.0031528799572504017,0.00625,-0.6194904446456801,-0.5548819073722346,0.09667558272831486,1.0,0.0039418338819124,0.4015007246243834,0.0,中等方差
311X152,311,0.0019521252158484067,-2.709492328673478,0.1,0.0,,0.00625,-1.0645885939910331,-0.8688432384775608,0.09629346580053497,1.0,0.0027965387960096,0.3441665385901291,0.0,中等方差
311X116,311,0.0019221836731461517,-2.7162051159272953,0.10000000000000142,30.0,0.0014614238388739448,0.00625,-1.1016106975172073,-0.7884437204697132,0.09591134887275506,0.2,0.0006782524887703,0.0727098717659937,0.0,中等方差
400X123,400,0.0019143304130163257,-2.7179831009555753,0.10000000000000142,20.3,0.0021553232392073057,0.0,-1.111272032937262,-0.766998228223684,0.09552923194497516,0.0,0.0001738895821155,0.0185615657137771,0.0,中等方差
312X442,312,0.001909951410361568,-2.7189776811712614,0.09999999999999964,10.0,0.00437029908628868,0.1375,1.1174797957317733,-0.7534311876591451,0.09514711501719526,0.0,0.0001619863620138,0.0078613323755008,0.0,中等方差
330X1258,330,0.001904317897371781,-2.720260550935725,0.0,49.8,0.0008762749198201426,0.0,1.94741034043803,4.763940130200947,0.09476499808941537,0.0,0.0001233062156814,0.0773890162025788,0.0,中等方差
310X15,310,0.0018881948309762227,-2.723953195603452,0.0704,-0.03,1.4484454620869394,0.0,-0.8561167441659284,-0.27307137257201664,0.09438288116163546,0.0,0.0002094196947046,0.1226990873400963,0.0,中等方差
312X436,312,0.001881344523674267,-2.7255316664221514,0.07499999999999929,10.0,0.004337446856935849,0.1375,-1.152751875681158,-0.6731226151912599,0.09400076423385556,0.0,0.0002108186640157,0.0871454757635385,0.0,中等方差
420X132,420,0.0018744034638602156,-2.7271369218428116,0.0,0.0,,0.005,-0.19020301550602617,2.297544804144884,0.09361864730607566,0.4,0.0003412638854905,0.1264240138369485,0.0,中等方差
311X193,311,0.0018610069229916257,-2.7302520112800504,0.08999999999999986,14.09,0.0030617025876590966,0.00625,-0.8473350739552354,-0.49282494209444794,0.09323653037829575,1.0,0.0049414654853287,0.419064743328162,0.0,中等方差
400X122,400,0.0018520650813517675,-2.7323437563283086,0.0,20.4,0.0021095894962150272,0.0,1.1880347663167163,-0.5900547934637266,0.09285441345051586,0.0,0.0001458355783649,0.0272552921683055,0.0,中等方差
420X134,420,0.0018519484213520186,-2.7323711130288877,0.0,0.1,0.43034270312763734,0.005,-1.1882042123130774,-0.5896586298028166,0.09247229652273596,1.0,0.0007330468433854,0.1475399629981203,0.0,中等方差
750X58,750,0.001846292240300393,-2.7336995555827572,0.08,0.06,0.7161417147736878,0.0,0.20622302908965054,-0.8464348379752096,0.09209017959495605,0.0,0.0002753972395289,0.0662875531804806,0.1375000000000001,中等方差
520X330,520,0.0018385635871913427,-2.7355213453497726,0.0,0.0,,0.01125,-0.8534723615322715,1.1100522113421043,0.09170806266717615,0.0,8.257202330173952e-05,0.1481038319163797,0.0,中等方差
420X136,420,0.0018045415758035366,-2.7436331075451488,0.0,0.0,,0.005,-0.263344577026197,2.4576293356649406,0.09132594573939626,0.0,0.0002284645882466,0.1310784367290397,0.0,中等方差
220X14,220,0.0017976370463079236,-2.7452979904101773,0.084,-0.016,2.649909378099622,0.0,-0.2722163683346265,0.24851902287523275,0.09094382881161635,0.0,0.000287365347177,0.0185975365488167,0.0,中等方差
311X194,311,0.001777671530187085,-2.7501484828516043,0.07000000000000028,14.12,0.0029860086526429606,0.00625,-0.34289019224346695,-0.17154757028484902,0.09056171188383645,1.0,0.0024889814935648,0.3920185999865867,0.1428571428571646,中等方差
220X180,220,0.00174629142849773,-2.757883277682609,0.075899,0.307307,0.13598340392672315,0.0,-0.4607863613185931,0.49843950031483386,0.09017959495605656,0.0,0.0002228396011491,0.0274668710453994,0.0,中等方差
420X110,420,0.0017383142125722635,-2.7598717189964375,0.0,0.0,,0.005,1.3291317533684388,-0.23400305234634855,0.08979747802827666,0.0,0.0002208633524365,0.0121869119859218,0.0,中等方差
311X151,311,0.0017329024285918126,-2.7612258896329402,0.0,0.0,,0.00625,-1.335913525699744,-0.21588449607829396,0.08941536110049675,1.0,0.0019228640726713,0.2982351530033738,0.0,中等方差
400X159,400,0.0017321026282853679,-2.7614263793062195,0.0,-0.1,0.41618537075266926,0.0,1.336882592574987,-0.21328440419069272,0.08903324417271685,0.0,9.333325757544342e-05,0.0677636061250614,0.0,中等方差
311X155,311,0.001718866340319692,-2.7647578928990186,0.0,0.0,,0.00625,-1.353523405504454,-0.1684043877856669,0.08865112724493696,1.0,0.0024730656450981,0.2997219906642654,0.0,中等方差
520X166,520,0.001678919489830112,-2.774970129330002,0.0,90.0,0.00045527355632645443,0.01125,2.344504522226301,6.236481788958171,0.08826901031715705,0.0,0.00015177360967,0.0267375893541182,0.0,中等方差
312X208,312,0.001625904561152608,-2.7889049506123387,0.0,54.2,0.0007439576915277769,0.00125,-1.4718220149462011,0.16667097038736767,0.08788689338937715,0.0,0.0002146930619334,0.0205963585243912,0.0,中等方差
312X210,312,0.0016230814834330884,-2.789659676774473,0.0,47.2,0.0008535484204322945,0.00125,1.2251811076281331,1.1923777658416195,0.08750477646159725,0.0,0.000120467869709,0.0268660182245528,0.0,中等方差
330X1256,330,0.0016172606993116784,-2.791219967015947,0.0,49.8,0.0008075337341606367,0.0,1.5476729625127466,2.6416061770407744,0.08712265953381734,0.0,0.000155108902786,0.0757750076137323,0.0,中等方差
311X209,311,0.001583835685883118,-2.80028987603931,0.03000000000000025,5.53,0.007196642523863519,0.00625,-3.416238626960718,14.425707665389355,0.08674054260603745,0.6,0.0010871123475072,0.0878660783138661,0.2666666666666825,中等方差
312X197,312,0.0015808294202339776,-2.801114990186623,0.0,23.0,0.001728680244569808,0.00125,1.5305267072021538,0.34336521803372877,0.08635842567825755,0.0,0.0001498153892766,0.0126763748503103,0.0,中等方差
520X168,520,0.0015678279377168678,-2.8047016009630394,0.0,90.0,0.0004399534119158566,0.01125,2.0127230527424436,7.1386801460289355,0.08597630875047764,0.0,0.0001815931882846,0.0241341868855685,0.0,中等方差
400X133,400,0.001564064455569461,-2.805745353500376,0.0,0.0,,0.0,-1.5526224639944444,0.4116594096024513,0.08559419182269774,0.0,6.927588787257447e-05,0.0757380219845707,0.0,中等方差
400X112,400,0.0015640644555694242,-2.8057453535003862,0.0,0.1,0.39548254772738384,0.0,-1.5526224639944444,0.4116594096024513,0.08521207489491785,0.0,0.0001549620457631,0.0599549640243385,0.0,中等方差
220X218,220,0.001545371352722781,-2.8109671427378986,0.022247000000000003,0.092698,0.42407831387675626,0.0,-2.7600380382596414,7.760292485444303,0.08482995796713795,0.0,0.0001791786478657,0.0197556670041505,0.0583258653519351,中等方差
311X149,311,0.0015405478193368332,-2.8123248164305896,0.0,-0.1,0.3924981298473705,0.00625,-0.6783193790569311,3.013724116045639,0.08444784103935804,0.2,0.0004304146219077,0.0836263910481676,0.0,中等方差
330X1261,330,0.0014898466833541963,-2.826858421520055,0.0,49.8,0.0007750709265038348,0.0,1.446637898294245,2.384053483820785,0.08406572411157814,0.2,0.0001800891999746,0.0735485992238443,0.0,中等方差
400X108,400,0.001485841677096372,-2.8280274640791765,0.0,0.1,0.38546616934516725,0.0,-1.657986602161757,0.7507902967207425,0.08368360718379825,0.0,0.0001391346394163,0.0492877882175524,0.0,中等方差
310X167,310,0.0014801212522620635,-2.8297027055298125,0.077019,0.229274,0.16780072748023162,0.0,-0.06516199735056113,-2.000580620714399,0.08330149025601834,0.0,0.000255857010609,0.0960382091500745,0.9984575234682348,中等方差
310X164,310,0.0014792283124425254,-2.8299647893692423,0.07655699999999999,0.153923,0.24986998229099971,0.0,0.6274119335778541,-1.2017741968394855,0.08291937332823844,0.0,0.0001236443256288,0.0526239785384695,0.4027352168972137,中等方差
420X214,420,0.001476661767959298,-2.8307189692314285,0.03000000000000025,5.73,0.006706345030614769,0.005,-2.1704627669055916,4.680971652954913,0.08253725640045854,0.0,0.0001791947132113,0.0933502516631927,0.4651865008880794,中等方差
420X217,420,0.0014725519104958854,-2.8319293864936337,0.03000000000000025,5.73,0.006697005949962799,0.005,-2.155213018380797,4.638817466046934,0.08215513947267863,0.0,0.0002687198527769,0.0758662383547216,0.3999999999999822,中等方差
420X213,420,0.0014624752694289117,-2.834911469137315,0.03000000000000025,5.73,0.0066740528818459936,0.005,-2.123565592067064,4.523873090317368,0.08177302254489874,0.0,0.0002122256893183,0.0741190802699739,0.3999999999999822,中等方差
400X109,400,0.0014617647058823458,-2.835122528308925,0.0,0.1,0.3823303160726789,0.0,-1.6912510312953133,0.8624799997615877,0.08139090561711884,0.0,0.0001622224206734,0.0569538611356376,0.0,中等方差
420X215,420,0.0014562856736512748,-2.836753422879597,0.03000000000000025,5.73,0.0066599146972149735,0.005,-2.123238772809334,4.565351443838738,0.08100878868933893,0.0,0.000220761807979,0.0961710246512238,1.0,中等方差
311X145,311,0.00145430350268524,-2.8373449498823224,0.0,-0.1,0.3813533142225513,0.00625,-0.6263829894226265,4.171941413641404,0.08062667176155904,0.0,0.0003042772169329,0.0412326243235987,0.0,中等方差
312X187,312,0.0014101722723543848,-2.8507278289313307,0.0,15.0,0.0025034840366127847,0.1375,-1.76498215548471,1.1183953345992275,0.08024455483377914,0.0,0.0002377036717053,0.0966713715755066,0.0,中等方差
344X65,344,0.0013982859720342467,-2.854403999280226,0.0,14.9,0.0025096417577669494,0.07625,1.781623792914837,1.177362383225503,0.07986243790599924,0.0,0.0002787916910442,0.1063665265410003,0.0,中等方差
312X167,312,0.0013555478182314595,-2.867885157664638,0.0,3.1,0.011876698381122425,0.00125,1.8436629257722057,1.4025976039672226,0.07948032097821933,0.0,7.12422055477162e-05,0.0153511716407666,0.0,中等方差
210X50,210,0.0012975860935544442,-2.886863817514031,0.006000000000000005,0.504,0.07147226655012481,0.0,-13.323354669441713,182.38337533488607,0.07909820405043944,0.0,0.000467868800411,0.0688355937191985,0.3142857142857143,中等方差
210X48,210,0.0012973350688360442,-2.8869478421479524,0.006000000000000005,0.504,0.0714653528765479,0.0,-13.322668430609678,182.37147372190728,0.07871608712265954,0.0,0.0002644716815824,0.0697222384550519,0.4500000000000018,中等方差
312X168,312,0.0012866647218798346,-2.8905346064811934,0.0,18.4,0.0019494624473248407,0.00125,1.9483374437763745,1.8005194677677463,0.07833397019487963,0.0,0.000144056788606,0.007004703626956,0.0,中等方差
210X49,210,0.0012601852800375381,-2.899565597594886,0.009000000000000008,0.499,0.07114045779464832,0.0,-13.631857840200345,188.23285479859513,0.07795185326709973,0.8,0.0009821215503925,0.1384518242396897,0.3125,中等方差
210X51,210,0.0012600612703379246,-2.899608336848536,0.009000000000000008,0.499,0.07113695738721268,0.0,-13.63580883699023,188.30718607901701,0.07756973633931984,0.8,0.0015464633685535,0.1404839302386921,0.25,中等方差
312X459,312,0.0012515644555694582,-2.9025467793139925,0.0,5000.0,7.07549137677224e-06,0.00125,-28.266588050190453,798.9999999994455,0.07718761941153993,0.0,0.0,0.0,0.0,中等方差
312X328,312,0.0012515644555694204,-2.902546779314006,0.0,0.0,,0.00125,28.266588050205154,799.0000000000009,0.07680550248376003,0.0,0.0,0.0284967549945279,0.0,中等方差
440AX158,440A,0.0012500000000000195,-2.9030899869919367,0.0,100.0,0.0003535533905932765,0.0,-28.28427124746198,800.0000000000026,0.07642338555598013,0.0,0.0,0.0489453082932289,0.0,中等方差
310X140,310,0.0012500000000000065,-2.903089986991941,0.0,5.0,0.0070710678118654936,0.0,28.2842712474619,799.9999999999995,0.07585021016431027,0.0,0.0,0.0,0.0,中等方差
310X138,310,0.0012500000000000065,-2.903089986991941,0.0,4.0,0.008838834764831867,0.0,28.2842712474619,799.9999999999995,0.07585021016431027,0.0,0.0,0.0,0.0,中等方差
220X183,220,0.0012195792689336509,-2.9137899666158082,0.077324,0.152255,0.22936833027557893,0.0,1.096574837410086,-0.5735714479454082,0.07527703477264043,0.0,0.0003092162718222,0.0302650521420497,0.0,中等方差
311X147,311,0.0012047272784880174,-2.919111255871601,0.0,-0.1,0.3470918147245794,0.00625,2.4787927610592337,5.084993140478476,0.07489491784486053,0.8,0.000699088367488,0.2210330625797424,0.0,中等方差
311X210,311,0.0011567647291795295,-2.9367549618858417,0.02999999999999936,5.55,0.006128152100552303,0.00625,-2.5278746778108143,9.285147696845954,0.07451280091708062,0.8,0.0011393900889446,0.0853214705339811,0.0,中等方差
220X190,220,0.0011519537741474532,-2.9385649480269356,0.010328000000000004,0.045166,0.7514600478014879,0.0,-1.367953186771225,-0.0735176868071381,0.07413068398930073,0.0,0.00030555571395,0.015073089810453,0.0972420674638186,中等方差
220X191,220,0.0011440655255514326,-2.9415491009184693,0.006950999999999999,0.041734,0.8104671895451148,0.0,-1.2934113577771944,-0.27689823198063435,0.07374856706152083,0.0,0.0002004724631918,0.0187448415039549,0.0,中等方差
400X151,400,0.001141661451814751,-2.9424626626458896,0.0,-0.1,0.33788481052198116,0.0,2.188166937084653,2.7950559484434585,0.07336645013374092,0.0,0.0001746280149322,0.050878992620552,0.0,中等方差
311X212,311,0.0011351878079305557,-2.9449322819065697,0.02999999999999936,5.55,0.006070729415355563,0.00625,-2.5060415494880415,9.022920086226472,0.07298433320596102,0.2,0.0007922946823621,0.0547670181454231,0.0666666666666666,中等方差
311X208,311,0.0011335842719769243,-2.9455461883789966,0.024999999999999467,5.55,0.006066440225071378,0.00625,-2.591363610572319,9.449213237586028,0.07260221627818113,0.2,0.0008653166087619,0.0636986392000939,0.2,中等方差
311X105,311,0.0011017537189297014,-2.957915474870304,0.0,0.1,0.3319267568198896,0.00625,-1.9762183689214738,3.84084307372247,0.07222009935040122,0.0,0.0002323268764994,0.0643404624817522,0.0,中等方差
312X171,312,0.0010634386733417017,-2.973287550046387,0.0,37.9,0.0008604329139594485,0.0,-0.12325313159550008,6.45480767379833,0.07183798242262132,0.0,8.462241508997482e-05,0.0247306016945442,0.0,中等方差
210X161,210,0.0010403477096370458,-2.9828214846064927,0.03625,0.055,0.5864440282133688,0.0,0.2630245041510272,-0.16020985525948994,0.07145586549484143,0.8,0.000521725489375,0.1508862664668821,0.0558170248315825,中等方差
312X172,312,0.0010393631136665549,-2.9832327000736085,0.0,37.9,0.0008506373345000278,0.00125,2.3779309466889496,3.663720106180284,0.07107374856706151,0.0,0.0001406945790683,0.085900837474746,0.0,中等方差
312X209,312,0.0010393631136665301,-2.9832327000736187,0.0,43.6,0.0007394301600355659,0.00125,-2.3779309466889496,3.663720106180284,0.07069163163928162,0.0,0.0001627637140311,0.085900837474746,0.0,中等方差
312X159,312,0.0010382352941176673,-2.983704211654424,0.0,37.9,0.000850175693232926,0.0,2.3801297711693272,3.674196990981642,0.07030951471150172,0.0,0.0001443159976186,0.085900837474746,0.0,中等方差
210X179,210,0.0010352540675844782,-2.9849530544493246,0.034999999999999996,0.055,0.5850066235648136,0.0,0.2704450399150787,-0.1386227458972744,0.06992739778372183,1.0,0.0005771187543662,0.1514062885697623,0.0677343337484303,中等方差
312X207,312,0.0010286451814768578,-2.9877344039550957,0.0,54.2,0.0005917435209282407,0.0,-2.3990134441108237,3.7646709540152914,0.06954528085594192,0.0,0.0001130750445008,0.0842833567342368,0.0,中等方差
312X214,312,0.0009861010473618435,-3.0060785799237637,0.0,54.2,0.0005793772305678987,0.00125,-2.0066538618989367,5.252061923541525,0.06916316392816202,0.0,7.970837175796307e-05,0.0783152469930907,0.0,中等方差
312X175,312,0.000935950022086152,-3.0287473411248187,0.0,18.4,0.0016626793631002398,0.1375,-2.5940472059976707,4.742819854878828,0.06878104700038212,0.0,0.0001969274680696,0.0576915255067049,0.0,中等方差
312X165,312,0.0009310231539424439,-3.0310395182620535,0.0,38.0,0.0008029650532192812,0.0,-2.603791024782297,4.791700732208188,0.06839893007260221,0.0,0.0001235708921683,0.0792327477706112,0.0,中等方差
330X904,330,0.0009227144868585807,-3.0349326607984124,0.030000000000000027,1.68,0.01808108083853018,0.0,-0.43401404399263327,0.5723591710181863,0.06801681314482232,0.0,0.0002570607097144,0.0636813667755119,0.0,中等方差
312X189,312,0.0009210888610763643,-3.035698469679909,0.0,3.4,0.008926307591671866,0.0,2.626052831897806,4.908418302227261,0.06763469621704242,0.0,0.0001117377638127,0.0335662244288159,0.0,中等方差
330X900,330,0.0008834833479349114,-3.053801631746503,0.030000000000000027,1.68,0.017692528440521493,0.0,-0.3966254223571797,0.5771711525766499,0.06725257928926251,0.0,0.000205900097304,0.06606148037245,0.0,中等方差
360X995,360,0.0008698316645807211,-3.0605647867116432,0.040000000000000036,1.68,0.01755530280765158,0.0,-0.7517352491409738,-0.048969707677099183,0.06687046236148261,0.0,0.0002653395880064,0.0356491442106598,0.3166666666666666,中等方差
210X70,210,0.0008597593225907376,-3.065623106314017,0.008000000000000007,0.402,0.07293943481174484,0.0,-12.41291166960952,172.27218164870823,0.06648834543370272,0.0,0.0002657822282136,0.0678701801691916,0.2608001194208094,中等方差
210X90,210,0.0008509998435544453,-3.070070519754951,0.04000000000000001,0.2,0.14585950805093623,0.0,-1.0157464245002237,10.180419717066181,0.0661062285059228,0.0,0.0002690527059371,0.0341125396299713,0.3333333333333336,中等方差
210X146,210,0.0008504992177722166,-3.0703260814839415,0.012999999999999956,0.401,0.07272648312139739,0.0,-12.857722759194644,174.4272216525212,0.06572411157814291,0.0,0.0002550361489242,0.0479222008064021,0.0083333333333333,中等方差
330X902,330,0.0008494040988735924,-3.0708856476143667,0.030000000000000027,1.68,0.01734793932288686,0.0,-0.3631321179960605,0.5762751592020816,0.06534199465036301,0.0,0.0002324014483251,0.0628079978145562,0.0,中等方差
210X69,210,0.0008430387593867313,-3.0741524578772523,0.011999999999999955,0.401,0.07240680734747842,0.0,-13.043864442090582,177.3992023613767,0.0649598777225831,0.0,0.0003746598787816,0.0516768840955174,0.034848484848485,中等方差
210X71,210,0.0008420212374843544,-3.074676954574046,0.012999999999999956,0.4,0.07254400550202074,0.0,-13.058672083139303,177.67683838120664,0.06457776079480321,0.2,0.0003608529256877,0.0512124724997683,0.0166666666666667,中等方差
310X23,310,0.0008313269723248059,-3.0802281286262225,0.0104,0.0,,0.0,7.2450596233042015,73.40332915143036,0.06419564386702331,0.0,0.0002263200529029,0.0799529527835284,0.0,中等方差
210X147,210,0.0008210425140801017,-3.0856343542662423,0.008000000000000007,0.403,0.0711013385359749,0.0,-13.568306967851356,187.02447350850304,0.06381352693924341,0.0,0.0003055417720857,0.0523412726562137,0.2371168582375481,中等方差
210X72,210,0.0008202063579474341,-3.0860768685394087,0.009000000000000008,0.402,0.0712419031491247,0.0,-13.576183168136907,187.17129765368384,0.0634314100114635,0.0,0.0001776593255185,0.0509957423514497,0.3546798029556652,中等方差
311X146,311,0.0008143465931593819,-3.089190716167347,0.0,-0.1,0.28536758630919906,0.00625,2.8855948355643743,6.342607514055864,0.06304929308368361,0.6,0.0004494802873873,0.1659611125548368,0.0,中等方差
311X197,311,0.0007950081586743166,-3.0996284144264807,0.049999999999998934,14.11,0.0019982912146386707,0.00625,-1.5913772029135667,4.085859725043415,0.06266717615590371,1.0,0.0038576361490294,0.3523602614361872,0.1134602352422457,中等方差
210X160,210,0.0007760631789737187,-3.1101029215733083,0.023999999999999997,0.037,0.7529165007507734,0.0,0.7628771182705218,-0.5753025341932312,0.06228505922812381,0.8,0.0005573916888105,0.1384356194384559,0.2202052518004837,中等方差
210X178,210,0.0007752903566958699,-3.110535617887602,0.023249999999999996,0.0375,0.7425076342932305,0.0,0.7660284809031307,-0.573117657156383,0.061902942300343905,0.4,0.0003168473769291,0.1379323571974794,0.2186543799886549,中等方差
310X153,310,0.0007620451686637653,-3.118019285983165,0.03417600000000004,0.351762,0.07847682698979136,0.0,1.0536544198771267,4.841206251874045,0.061520825372564,0.0,0.000333608793289,0.0664319429806686,0.3602224506639614,中等方差
210X109,210,0.0007578848560700984,-3.1203967708479894,0.0,0.0,,0.0,3.040688674672241,7.263941268429992,0.061138708444784105,0.0,7.365798278093766e-05,0.0917910923080229,0.0,中等方差
310X156,310,0.0007418337785249958,-3.1296933954708477,0.052607,0.151863,0.17934997782013518,0.0,-0.35802145074734903,-1.6609215224409193,0.0607565915170042,0.0,0.0001594898003641,0.1248771073941822,0.7517438405864688,中等方差
220X170,220,0.000720678318175831,-3.1422585436242527,0.05455,0.151211,0.17753637279915427,0.0,-0.6953260184806789,-0.9699422074198525,0.060374474589224306,0.0,0.0003129791609423,0.0295236613275908,0.1750797433547208,中等方差
