feature,position,operation,status,missing_rate,zero_rate,n_unique,timestamp_ratio
520X104,4629,520,kept_numeric,0.015,0.0,2,0.0
520X105,4630,520,removed_duplicate,0.015,0.0,2,0.0
520X106,4631,520,kept_numeric,0.015,0.0,4,0.0
520X107,4632,520,kept_numeric,0.015,0.0,6,0.0
520X108,4633,520,kept_numeric,0.015,0.0,5,0.0
520X109,4634,520,kept_numeric,0.015,0.0,2,0.0
520X110,4635,520,removed_duplicate,0.015,0.0,4,0.0
520X111,4636,520,kept_numeric,0.015,0.0,3,0.0
520X112,4637,520,kept_numeric,0.015,0.0,5,0.0
520X113,4638,520,kept_numeric,0.015,0.0,5,0.0
520X114,4639,520,kept_numeric,0.015,0.0,2,0.0
520X115,4640,520,removed_duplicate,0.015,0.0,5,0.0
520X116,4641,520,removed_duplicate,0.015,0.0,2,0.0
520X117,4642,520,kept_numeric,0.015,0.0,2,0.0
520X118,4643,520,kept_numeric,0.015,0.0,3,0.0
520X119,4644,520,kept_numeric,0.015,0.0,3,0.0
520X120,4645,520,removed_duplicate,0.015,0.0,2,0.0
520X121,4646,520,removed_duplicate,0.015,0.0,8,0.0
520X122,4647,520,removed_duplicate,0.015,0.0,2,0.0
520X123,4648,520,kept_numeric,0.015,0.0,3,0.0
520X124,4649,520,kept_numeric,0.015,0.0,3,0.0
520X125,4650,520,removed_duplicate,0.015,0.0,2,0.0
520X126,4651,520,removed_duplicate,0.015,0.0,9,0.0
520X127,4652,520,removed_duplicate,0.015,0.0,8,0.0
520X128,4653,520,kept_numeric,0.015,0.0,2,0.0
520X129,4654,520,kept_numeric,0.015,0.0,4,0.0
520X130,4655,520,kept_numeric,0.015,0.0,4,0.0
520X131,4656,520,removed_duplicate,0.015,0.0,2,0.0
520X132,4657,520,removed_duplicate,0.015,0.0,2,0.0
520X133,4658,520,removed_duplicate,0.015,0.0,2,0.0
520X134,4659,520,kept_numeric,0.015,0.0,4,0.0
520X135,4660,520,kept_numeric,0.015,0.0,3,0.0
520X136,4661,520,removed_duplicate,0.015,0.0,2,0.0
520X137,4662,520,kept_numeric,0.015,0.0,4,0.0
520X138,4663,520,removed_duplicate,0.015,0.0,44,0.0
520X139,4664,520,removed_constant,0.015,0.0,1,0.0
520X140,4665,520,kept_numeric,0.01125,0.175,13,0.0
520X141,4666,520,removed_duplicate,0.01125,0.175,13,0.0
520X142,4667,520,removed_duplicate,0.01125,0.175,13,0.0
520X143,4668,520,kept_numeric,0.01125,0.0,746,0.0
520X144,4669,520,kept_numeric,0.0,0.0,765,0.0
520X145,4670,520,removed_duplicate,0.015,0.0,4,0.0
520X146,4671,520,removed_duplicate,0.015,0.0,5,0.0
520X148,4672,520,converted_timestamp,0.0,0.0,765,1.0
520X149,4673,520,removed_duplicate,0.015,0.0,8,0.0
520X151,4674,520,removed_duplicate,0.015,0.0,2,0.0
520X152,4675,520,converted_timestamp,0.00125,0.0,764,1.0
520X153,4676,520,removed_duplicate,0.015,0.0,9,0.0
520X155,4677,520,removed_duplicate,0.015,0.0,5,0.0
520X156,4678,520,removed_duplicate,0.015,0.0,3,0.0
520X158,4679,520,kept_numeric,0.01125,0.0,27,0.0
520X159,4680,520,kept_numeric,0.01125,0.0,22,0.0
520X160,4681,520,kept_numeric,0.01125,0.0,27,0.0
520X161,4682,520,kept_numeric,0.01125,0.0,25,0.0
520X162,4683,520,kept_numeric,0.01125,0.0,27,0.0
520X163,4684,520,removed_constant,0.01125,0.0,1,0.0
520X165,4685,520,kept_numeric,0.01125,0.0,4,0.0
520X166,4686,520,kept_numeric,0.01125,0.0,5,0.0
520X167,4687,520,kept_numeric,0.01125,0.0,5,0.0
520X168,4688,520,kept_numeric,0.01125,0.0,5,0.0
520X169,4689,520,kept_numeric,0.01125,0.0,4,0.0
520X170,4690,520,removed_constant,0.01125,0.0,1,0.0
520X171,4691,520,converted_timestamp,0.00125,0.0,764,1.0
520X172,4692,520,removed_constant,0.0025,0.0,1,0.0
520X173,4693,520,converted_timestamp,0.0,0.0,765,1.0
520X174,4694,520,kept_numeric,0.0025,0.0,2,0.0
520X175,4695,520,removed_constant,0.01125,0.0,1,0.0
520X176,4696,520,kept_numeric,0.01125,0.0,707,0.0
520X177,4697,520,kept_numeric,0.01125,0.0,729,0.0
520X178,4698,520,kept_numeric,0.01125,0.0,737,0.0
520X179,4699,520,kept_numeric,0.01125,0.0,720,0.0
520X180,4700,520,kept_numeric,0.01125,0.0,4,0.0
520X181,4701,520,kept_numeric,0.01125,0.0,3,0.0
520X182,4702,520,kept_numeric,0.01125,0.0,3,0.0
520X183,4703,520,kept_numeric,0.01125,0.0,3,0.0
520X184,4704,520,kept_numeric,0.01125,0.0,4,0.0
520X185,4705,520,removed_constant,0.01125,0.0,1,0.0
520X186,4706,520,kept_numeric,0.01125,0.0,2,0.0
520X187,4707,520,removed_duplicate,0.01125,0.0,2,0.0
520X188,4708,520,removed_duplicate,0.01125,0.0,2,0.0
520X189,4709,520,removed_duplicate,0.01125,0.0,2,0.0
520X190,4710,520,removed_duplicate,0.01125,0.0,2,0.0
520X191,4711,520,removed_duplicate,0.01125,0.0,2,0.0
520X192,4712,520,removed_duplicate,0.015,0.0,2,0.0
520X193,4713,520,removed_constant,0.01125,0.98875,1,0.0
520X194,4714,520,removed_constant,0.01125,0.98875,1,0.0
520X196,4715,520,removed_duplicate,0.015,0.0,3,0.0
520X197,4716,520,removed_duplicate,0.015,0.0,5,0.0
520X200,4717,520,removed_duplicate,0.015,0.0,2,0.0
520X202,4718,520,removed_duplicate,0.015,0.0,6,0.0
520X203,4719,520,removed_duplicate,0.015,0.0,4,0.0
520X205,4720,520,removed_duplicate,0.015,0.0,4,0.0
520X213,4721,520,removed_duplicate,0.015,0.0,10,0.0
520X215,4722,520,removed_duplicate,0.015,0.0,2,0.0
520X217,4723,520,removed_duplicate,0.015,0.0,11,0.0
520X218,4724,520,removed_duplicate,0.015,0.0,5,0.0
520X221,4725,520,removed_constant,0.015,0.0,1,0.0
520X223,4726,520,removed_duplicate,0.015,0.0,9,0.0
520X224,4727,520,removed_duplicate,0.015,0.0,2,0.0
520X225,4728,520,removed_duplicate,0.015,0.0,4,0.0
520X226,4729,520,removed_duplicate,0.015,0.0,2,0.0
520X227,4730,520,removed_duplicate,0.015,0.0,2,0.0
520X228,4731,520,removed_duplicate,0.015,0.0,5,0.0
520X229,4732,520,removed_duplicate,0.015,0.0,4,0.0
520X230,4733,520,kept_numeric,0.01125,0.0,11,0.0
520X231,4734,520,kept_numeric,0.01125,0.0,12,0.0
520X232,4735,520,kept_numeric,0.01125,0.0,11,0.0
520X233,4736,520,kept_numeric,0.01125,0.0,12,0.0
520X234,4737,520,kept_numeric,0.01125,0.0,11,0.0
520X235,4738,520,kept_numeric,0.01125,0.0,5,0.0
520X236,4739,520,kept_numeric,0.01125,0.0,33,0.0
520X237,4740,520,kept_numeric,0.01125,0.0,29,0.0
520X238,4741,520,kept_numeric,0.01125,0.0,34,0.0
520X239,4742,520,kept_numeric,0.01125,0.0,29,0.0
520X240,4743,520,kept_numeric,0.01125,0.0,31,0.0
520X241,4744,520,kept_numeric,0.01125,0.0,34,0.0
520X242,4745,520,kept_numeric,0.01125,0.0,26,0.0
520X243,4746,520,kept_numeric,0.01125,0.0,33,0.0
520X244,4747,520,kept_numeric,0.01125,0.0,29,0.0
520X245,4748,520,kept_numeric,0.01125,0.0,33,0.0
520X246,4749,520,kept_numeric,0.0,0.0,765,0.0
520X247,4750,520,removed_duplicate,0.015,0.0,2,0.0
520X248,4751,520,converted_timestamp,0.0,0.0,765,1.0
520X249,4752,520,removed_duplicate,0.015,0.0,8,0.0
520X250,4753,520,converted_timestamp,0.0,0.0,765,1.0
520X251,4754,520,removed_duplicate,0.015,0.0,2,0.0
520X252,4755,520,kept_numeric,0.01125,0.0,27,0.0
520X253,4756,520,kept_numeric,0.01125,0.0,22,0.0
520X254,4757,520,kept_numeric,0.01125,0.0,22,0.0
520X255,4758,520,kept_numeric,0.01125,0.0,22,0.0
520X256,4759,520,kept_numeric,0.01125,0.0,26,0.0
520X257,4760,520,kept_numeric,0.01125,0.0,7,0.0
520X258,4761,520,kept_numeric,0.01125,0.0,32,0.0
520X259,4762,520,kept_numeric,0.01125,0.0,28,0.0
520X260,4763,520,kept_numeric,0.01125,0.0,27,0.0
520X261,4764,520,kept_numeric,0.01125,0.0,32,0.0
520X262,4765,520,kept_numeric,0.01125,0.0,32,0.0
520X263,4766,520,kept_numeric,0.01125,0.0,31,0.0
520X264,4767,520,kept_numeric,0.01125,0.0,28,0.0
520X265,4768,520,kept_numeric,0.01125,0.0,27,0.0
520X266,4769,520,kept_numeric,0.01125,0.0,29,0.0
520X267,4770,520,kept_numeric,0.01125,0.0,31,0.0
520X269,4771,520,removed_duplicate,0.015,0.0,4,0.0
520X271,4772,520,removed_duplicate,0.015,0.0,2,0.0
520X273,4773,520,removed_duplicate,0.015,0.0,4,0.0
520X274,4774,520,removed_duplicate,0.015,0.0,5,0.0
520X277,4775,520,removed_duplicate,0.015,0.0,5,0.0
520X278,4776,520,removed_duplicate,0.015,0.0,3,0.0
520X280,4777,520,removed_constant,0.01125,0.0,1,0.0
520X281,4778,520,kept_numeric,0.01125,0.48125,2,0.0
520X282,4779,520,kept_numeric,0.01125,0.51625,2,0.0
520X283,4780,520,kept_numeric,0.01125,0.38,2,0.0
520X284,4781,520,kept_numeric,0.01125,0.64125,2,0.0
520X285,4782,520,kept_numeric,0.01125,0.48125,2,0.0
520X286,4783,520,removed_constant,0.01125,0.98875,1,0.0
520X287,4784,520,kept_numeric,0.01125,0.0,4,0.0
520X288,4785,520,kept_numeric,0.01125,0.0,3,0.0
520X289,4786,520,kept_numeric,0.01125,0.0,3,0.0
520X290,4787,520,kept_numeric,0.01125,0.0,3,0.0
520X291,4788,520,kept_numeric,0.01125,0.0,4,0.0
520X292,4789,520,removed_constant,0.01125,0.0,1,0.0
520X293,4790,520,kept_numeric,0.01125,0.0,5,0.0
520X294,4791,520,kept_numeric,0.01125,0.0,4,0.0
520X295,4792,520,kept_numeric,0.01125,0.0,4,0.0
520X296,4793,520,kept_numeric,0.01125,0.0,5,0.0
520X297,4794,520,kept_numeric,0.01125,0.0,5,0.0
520X298,4795,520,removed_constant,0.01125,0.0,1,0.0
520X299,4796,520,removed_constant,0.01125,0.98875,1,0.0
520X300,4797,520,removed_constant,0.01125,0.98875,1,0.0
520X301,4798,520,removed_constant,0.01125,0.98875,1,0.0
520X302,4799,520,removed_constant,0.01125,0.98875,1,0.0
520X303,4800,520,removed_constant,0.01125,0.98875,1,0.0
520X304,4801,520,removed_constant,0.01125,0.98875,1,0.0
520X305,4802,520,kept_numeric,0.01125,0.4675,3,0.0
520X306,4803,520,kept_numeric,0.01125,0.66875,3,0.0
520X307,4804,520,kept_numeric,0.01125,0.295,3,0.0
520X308,4805,520,kept_numeric,0.01125,0.48375,3,0.0
520X309,4806,520,kept_numeric,0.01125,0.455,3,0.0
520X310,4807,520,removed_constant,0.01125,0.98875,1,0.0
520X311,4808,520,kept_numeric,0.01125,0.0,3,0.0
520X312,4809,520,kept_numeric,0.01125,0.0,3,0.0
520X313,4810,520,kept_numeric,0.01125,0.0,3,0.0
520X314,4811,520,kept_numeric,0.01125,0.0,3,0.0
520X315,4812,520,kept_numeric,0.01125,0.0,3,0.0
520X316,4813,520,removed_constant,0.01125,0.0,1,0.0
520X317,4814,520,kept_numeric,0.01125,0.0,3,0.0
520X318,4815,520,kept_numeric,0.01125,0.0,3,0.0
520X319,4816,520,kept_numeric,0.01125,0.0,3,0.0
520X320,4817,520,kept_numeric,0.01125,0.0,3,0.0
520X321,4818,520,kept_numeric,0.01125,0.0,3,0.0
520X322,4819,520,removed_constant,0.01125,0.0,1,0.0
520X323,4820,520,kept_numeric,0.01125,0.2175,4,0.0
520X324,4821,520,kept_numeric,0.01125,0.29875,4,0.0
520X325,4822,520,kept_numeric,0.01125,0.2825,4,0.0
520X326,4823,520,kept_numeric,0.01125,0.17375,4,0.0
520X327,4824,520,kept_numeric,0.01125,0.21625,4,0.0
520X328,4825,520,removed_constant,0.01125,0.98875,1,0.0
520X329,4826,520,kept_numeric,0.01125,0.775,4,0.0
520X330,4827,520,kept_numeric,0.01125,0.7825,3,0.0
520X331,4828,520,kept_numeric,0.01125,0.78,4,0.0
520X332,4829,520,kept_numeric,0.01125,0.55375,3,0.0
520X333,4830,520,kept_numeric,0.01125,0.78125,4,0.0
520X334,4831,520,removed_constant,0.01125,0.98875,1,0.0
520X335,4832,520,removed_duplicate,0.015,0.0,4,0.0
520X338,4833,520,removed_duplicate,0.015,0.0,2,0.0
520X340,4834,520,removed_duplicate,0.015,0.0,4,0.0
520X342,4835,520,removed_duplicate,0.015,0.0,3,0.0
520X343,4836,520,removed_duplicate,0.015,0.0,3,0.0
520X345,4837,520,kept_numeric,0.0025,0.0,763,0.0
520X346,4838,520,converted_timestamp,0.0,0.0,765,1.0
520X347,4839,520,removed_duplicate,0.015,0.0,4,0.0
520X348,4840,520,converted_timestamp,0.0,0.0,765,1.0
520X349,4841,520,removed_duplicate,0.015,0.0,4,0.0
520X350,4842,520,removed_duplicate,0.015,0.0,5,0.0
520X351,4843,520,kept_numeric,0.0025,0.0,763,0.0
520X352,4844,520,removed_duplicate,0.015,0.0,4,0.0
520X353,4845,520,kept_numeric,0.0,0.0,765,0.0
520X354,4846,520,removed_duplicate,0.0,0.0,765,1.0
520X355,4847,520,removed_duplicate,0.015,0.0,4,0.0
520X356,4848,520,removed_duplicate,0.0,0.0,765,1.0
520X357,4849,520,removed_duplicate,0.015,0.0,4,0.0
520X358,4850,520,removed_duplicate,0.015,0.0,5,0.0
520X361,4851,520,removed_duplicate,0.015,0.0,2,0.0
520X363,4852,520,removed_duplicate,0.015,0.0,5,0.0
520X365,4853,520,removed_duplicate,0.015,0.0,3,0.0
520X366,4854,520,removed_duplicate,0.015,0.0,8,0.0
520X368,4855,520,removed_duplicate,0.015,0.0,3,0.0
520X370,4856,520,removed_duplicate,0.015,0.0,2,0.0
520X372,4857,520,removed_duplicate,0.015,0.0,2,0.0
520X374,4858,520,removed_duplicate,0.015,0.0,3,0.0
520X375,4859,520,kept_numeric,0.0,0.0,2,0.0
520X376,4860,520,kept_numeric,0.0,0.0,5,0.0
520X377,4861,520,kept_numeric,0.0,0.0,2,0.0
520X380,4862,520,kept_numeric,0.01125,0.0,25,0.0
520X381,4863,520,kept_numeric,0.01125,0.0,25,0.0
520X383,4864,520,removed_duplicate,0.015,0.0,2,0.0
520X384,4865,520,removed_constant,0.0025,0.9975,1,0.0
520X385,4866,520,removed_duplicate,0.015,0.0,3,0.0
520X386,4867,520,removed_duplicate,0.015,0.0,6,0.0
520X387,4868,520,kept_numeric,0.01125,0.0,46,0.0
520X388,4869,520,kept_numeric,0.01125,0.0,42,0.0
520X389,4870,520,kept_numeric,0.01125,0.0,74,0.0
520X390,4871,520,kept_numeric,0.01125,0.0,44,0.0
520X391,4872,520,kept_numeric,0.01125,0.0,44,0.0
520X392,4873,520,kept_numeric,0.01125,0.0,18,0.0
520X393,4874,520,kept_numeric,0.01125,0.0,16,0.0
520X394,4875,520,kept_numeric,0.01125,0.0,22,0.0
520X395,4876,520,kept_numeric,0.01125,0.0,21,0.0
520X396,4877,520,kept_numeric,0.01125,0.0,18,0.0
520X397,4878,520,kept_numeric,0.01125,0.0,6,0.0
520X398,4879,520,removed_constant,0.01125,0.98875,1,0.0
520X399,4880,520,kept_numeric,0.01125,0.10125,6,0.0
520X400,4881,520,kept_numeric,0.01125,0.0,155,0.0
520X401,4882,520,removed_constant,0.01125,0.98875,1,0.0
520X402,4883,520,removed_constant,0.01125,0.98875,1,0.0
520X403,4884,520,kept_numeric,0.01125,0.0,58,0.0
520X404,4885,520,kept_numeric,0.01125,0.0,53,0.0
520X405,4886,520,kept_numeric,0.01125,0.0,56,0.0
520X406,4887,520,kept_numeric,0.01125,0.0,53,0.0
520X407,4888,520,kept_numeric,0.01125,0.0,58,0.0
520X408,4889,520,kept_numeric,0.01125,0.0,26,0.0
520X409,4890,520,kept_numeric,0.01125,0.0,27,0.0
520X410,4891,520,kept_numeric,0.01125,0.0,24,0.0
520X411,4892,520,kept_numeric,0.01125,0.0,24,0.0
520X412,4893,520,kept_numeric,0.01125,0.0,29,0.0
520X415,4894,520,removed_duplicate,0.015,0.0,3,0.0
520X417,4895,520,removed_duplicate,0.015,0.0,3,0.0
520X418,4896,520,removed_duplicate,0.015,0.0,6,0.0
520X420,4897,520,removed_duplicate,0.015,0.0,2,0.0
520X421,4898,520,removed_duplicate,0.015,0.0,7,0.0
520X424,4899,520,removed_duplicate,0.015,0.0,2,0.0
520X425,4900,520,removed_duplicate,0.015,0.0,4,0.0
520X427,4901,520,removed_duplicate,0.015,0.0,7,0.0
520X429,4902,520,removed_constant,0.01125,0.0,1,0.0
520X430,4903,520,removed_duplicate,0.015,0.0,3,0.0
520X431,4904,520,removed_constant,0.01125,0.98875,1,0.0
520X432,4905,520,kept_numeric,0.01125,0.0,12,0.0
520X433,4906,520,removed_constant,0.01125,0.98875,1,0.0
520X434,4907,520,removed_constant,0.01125,0.98875,1,0.0
750X1,4908,750,kept_numeric,0.0,0.0,8,0.0
750X3,4909,750,kept_numeric,0.0,0.0,74,0.0
750X4,4910,750,removed_duplicate,0.0,0.0,74,0.0
750X6,4911,750,removed_duplicate,0.0,0.0,74,0.0
750X7,4912,750,removed_duplicate,0.0,0.0,74,0.0
750X9,4913,750,removed_duplicate,0.0,0.0,74,0.0
750X10,4914,750,removed_duplicate,0.0,0.0,74,0.0
750X11,4915,750,removed_duplicate,0.0,0.0,8,0.0
750X12,4916,750,removed_duplicate,0.0,0.0,8,0.0
750X14,4917,750,kept_numeric,0.0,0.0,2,0.0
750X15,4918,750,removed_duplicate,0.0,0.0,2,0.0
750X17,4919,750,removed_duplicate,0.0,0.0,2,0.0
750X18,4920,750,removed_duplicate,0.0,0.0,2,0.0
750X20,4921,750,removed_duplicate,0.0,0.0,2,0.0
750X21,4922,750,removed_duplicate,0.0,0.0,2,0.0
750X22,4923,750,removed_duplicate,0.0,0.0,8,0.0
750X23,4924,750,kept_numeric,0.0,0.0,78,0.0
750X25,4925,750,kept_numeric,0.0,0.0,39,0.0
750X26,4926,750,removed_duplicate,0.0,0.0,39,0.0
750X28,4927,750,removed_duplicate,0.0,0.0,39,0.0
750X29,4928,750,removed_duplicate,0.0,0.0,39,0.0
750X31,4929,750,removed_duplicate,0.0,0.0,39,0.0
750X32,4930,750,removed_duplicate,0.0,0.0,39,0.0
750X33,4931,750,removed_duplicate,0.0,0.0,78,0.0
750X34,4932,750,kept_numeric,0.0,0.0,273,0.0
750X36,4933,750,removed_constant,0.0,1.0,1,0.0
750X37,4934,750,removed_constant,0.0,1.0,1,0.0
750X39,4935,750,removed_constant,0.0,1.0,1,0.0
750X40,4936,750,removed_constant,0.0,1.0,1,0.0
750X42,4937,750,removed_constant,0.0,1.0,1,0.0
750X43,4938,750,removed_constant,0.0,1.0,1,0.0
750X44,4939,750,removed_duplicate,0.0,0.0,273,0.0
750X45,4940,750,kept_numeric,0.0,0.0,25,0.0
750X47,4941,750,kept_numeric,0.0,0.0025,23,0.0
750X48,4942,750,removed_duplicate,0.0,0.0025,23,0.0
750X50,4943,750,removed_duplicate,0.0,0.0025,23,0.0
750X51,4944,750,removed_duplicate,0.0,0.0025,23,0.0
750X53,4945,750,removed_duplicate,0.0,0.0025,23,0.0
750X54,4946,750,removed_duplicate,0.0,0.0025,23,0.0
750X55,4947,750,removed_duplicate,0.0,0.0,25,0.0
750X56,4948,750,removed_duplicate,0.0,0.0,25,0.0
750X58,4949,750,kept_numeric,0.0,0.35625,11,0.0
750X59,4950,750,removed_duplicate,0.0,0.35625,11,0.0
750X61,4951,750,removed_duplicate,0.0,0.35625,11,0.0
750X62,4952,750,removed_duplicate,0.0,0.35625,11,0.0
750X64,4953,750,removed_duplicate,0.0,0.35625,11,0.0
750X65,4954,750,removed_duplicate,0.0,0.35625,11,0.0
750X66,4955,750,removed_duplicate,0.0,0.0,25,0.0
750X67,4956,750,removed_duplicate,0.0,0.0,8,0.0
750X69,4957,750,kept_numeric,0.0,0.0,3,0.0
750X70,4958,750,removed_duplicate,0.0,0.0,3,0.0
750X72,4959,750,removed_duplicate,0.0,0.0,3,0.0
750X73,4960,750,removed_duplicate,0.0,0.0,3,0.0
750X75,4961,750,removed_duplicate,0.0,0.0,3,0.0
750X76,4962,750,removed_duplicate,0.0,0.0,3,0.0
750X77,4963,750,removed_duplicate,0.0,0.0,8,0.0
750X78,4964,750,removed_duplicate,0.0,0.0,25,0.0
750X80,4965,750,kept_numeric,0.0,0.0,4,0.0
750X81,4966,750,removed_duplicate,0.0,0.0,4,0.0
750X83,4967,750,removed_duplicate,0.0,0.0,4,0.0
750X84,4968,750,removed_duplicate,0.0,0.0,4,0.0
750X86,4969,750,removed_duplicate,0.0,0.0,4,0.0
750X87,4970,750,removed_duplicate,0.0,0.0,4,0.0
750X88,4971,750,removed_duplicate,0.0,0.0,25,0.0
750X89,4972,750,removed_duplicate,0.0,0.0,273,0.0
750X91,4973,750,kept_numeric,0.0,0.0,3,0.0
750X92,4974,750,removed_duplicate,0.0,0.0,3,0.0
750X94,4975,750,removed_duplicate,0.0,0.0,3,0.0
750X95,4976,750,removed_duplicate,0.0,0.0,3,0.0
750X97,4977,750,removed_duplicate,0.0,0.0,3,0.0
750X98,4978,750,removed_duplicate,0.0,0.0,3,0.0
750X99,4979,750,removed_duplicate,0.0,0.0,273,0.0
750X100,4980,750,kept_numeric,0.0,0.0,2,0.0
750X101,4981,750,removed_duplicate,0.0,0.0,273,0.0
750X102,4982,750,removed_duplicate,0.0,0.0,273,0.0
750X104,4983,750,removed_duplicate,0.0,0.0,273,0.0
750X105,4984,750,removed_duplicate,0.0,0.0,273,0.0
750X107,4985,750,removed_duplicate,0.0,0.0,273,0.0
750X108,4986,750,removed_duplicate,0.0,0.0,273,0.0
750X109,4987,750,kept_numeric,0.0,0.0,83,0.0
750X111,4988,750,kept_numeric,0.0,0.0,320,0.0
750X113,4989,750,removed_duplicate,0.0,0.0,320,0.0
750X114,4990,750,removed_duplicate,0.0,0.0,83,0.0
750X115,4991,750,kept_numeric,0.0,0.0,227,0.0
750X117,4992,750,kept_numeric,0.0,0.0,359,0.0
750X119,4993,750,removed_duplicate,0.0,0.0,359,0.0
750X121,4994,750,removed_duplicate,0.0,0.0,359,0.0
750X122,4995,750,removed_duplicate,0.0,0.0,227,0.0
750X123,4996,750,removed_duplicate,0.0,0.0,227,0.0
750X125,4997,750,kept_numeric,0.0,0.0,352,0.0
750X127,4998,750,removed_duplicate,0.0,0.0,352,0.0
750X129,4999,750,removed_duplicate,0.0,0.0,352,0.0
750X130,5000,750,removed_duplicate,0.0,0.0,227,0.0
750X131,5001,750,kept_numeric,0.0,0.0,81,0.0
750X133,5002,750,kept_numeric,0.0,0.0,332,0.0
750X135,5003,750,removed_duplicate,0.0,0.0,332,0.0
750X137,5004,750,removed_duplicate,0.0,0.0,332,0.0
750X138,5005,750,removed_duplicate,0.0,0.0,81,0.0
750X139,5006,750,removed_duplicate,0.0,0.0,81,0.0
750X141,5007,750,kept_numeric,0.0,0.0,316,0.0
750X143,5008,750,removed_duplicate,0.0,0.0,316,0.0
750X145,5009,750,removed_duplicate,0.0,0.0,316,0.0
750X146,5010,750,removed_duplicate,0.0,0.0,81,0.0
750X147,5011,750,removed_duplicate,0.0,0.0,81,0.0
750X149,5012,750,kept_numeric,0.0,0.0,302,0.0
750X151,5013,750,removed_duplicate,0.0,0.0,302,0.0
750X153,5014,750,removed_duplicate,0.0,0.0,302,0.0
750X154,5015,750,removed_duplicate,0.0,0.0,81,0.0
750X155,5016,750,kept_numeric,0.0,0.0,215,0.0
750X157,5017,750,kept_numeric,0.0,0.0,306,0.0
750X159,5018,750,removed_duplicate,0.0,0.0,306,0.0
750X161,5019,750,removed_duplicate,0.0,0.0,306,0.0
750X162,5020,750,removed_duplicate,0.0,0.0,215,0.0
750X163,5021,750,removed_duplicate,0.0,0.0,215,0.0
750X165,5022,750,kept_numeric,0.0,0.0,318,0.0
750X166,5023,750,removed_duplicate,0.0,0.0,318,0.0
750X168,5024,750,removed_duplicate,0.0,0.0,318,0.0
750X169,5025,750,removed_duplicate,0.0,0.0,318,0.0
750X171,5026,750,removed_duplicate,0.0,0.0,318,0.0
750X172,5027,750,removed_duplicate,0.0,0.0,318,0.0
750X173,5028,750,removed_duplicate,0.0,0.0,215,0.0
750X174,5029,750,removed_duplicate,0.0,0.0,215,0.0
750X176,5030,750,kept_numeric,0.0,0.0,313,0.0
750X177,5031,750,removed_duplicate,0.0,0.0,313,0.0
750X179,5032,750,removed_duplicate,0.0,0.0,313,0.0
750X180,5033,750,removed_duplicate,0.0,0.0,313,0.0
750X182,5034,750,removed_duplicate,0.0,0.0,313,0.0
750X183,5035,750,removed_duplicate,0.0,0.0,313,0.0
750X184,5036,750,removed_duplicate,0.0,0.0,215,0.0
750X185,5037,750,kept_numeric,0.0,0.0,76,0.0
750X187,5038,750,kept_numeric,0.0,0.0,329,0.0
750X188,5039,750,removed_duplicate,0.0,0.0,329,0.0
750X190,5040,750,removed_duplicate,0.0,0.0,329,0.0
750X191,5041,750,removed_duplicate,0.0,0.0,329,0.0
750X193,5042,750,removed_duplicate,0.0,0.0,329,0.0
750X194,5043,750,removed_duplicate,0.0,0.0,329,0.0
750X195,5044,750,removed_duplicate,0.0,0.0,76,0.0
750X196,5045,750,removed_duplicate,0.0,0.0,76,0.0
750X198,5046,750,kept_numeric,0.0,0.0,329,0.0
750X199,5047,750,removed_duplicate,0.0,0.0,329,0.0
750X201,5048,750,removed_duplicate,0.0,0.0,329,0.0
750X202,5049,750,removed_duplicate,0.0,0.0,329,0.0
750X204,5050,750,removed_duplicate,0.0,0.0,329,0.0
750X205,5051,750,removed_duplicate,0.0,0.0,329,0.0
750X206,5052,750,removed_duplicate,0.0,0.0,76,0.0
750X208,5053,750,removed_duplicate,0.0,0.0,320,0.0
750X209,5054,750,removed_duplicate,0.0,0.0,83,0.0
750X211,5055,750,kept_numeric,0.0,0.0,340,0.0
750X213,5056,750,removed_duplicate,0.0,0.0,340,0.0
750X215,5057,750,removed_duplicate,0.0,0.0,340,0.0
750X216,5058,750,removed_duplicate,0.0,0.0,83,0.0
750X217,5059,750,removed_duplicate,0.0,0.0,76,0.0
750X219,5060,750,kept_numeric,0.0,0.0,333,0.0
750X220,5061,750,removed_duplicate,0.0,0.0,333,0.0
750X222,5062,750,removed_duplicate,0.0,0.0,333,0.0
750X223,5063,750,removed_duplicate,0.0,0.0,333,0.0
750X225,5064,750,removed_duplicate,0.0,0.0,333,0.0
750X226,5065,750,removed_duplicate,0.0,0.0,333,0.0
750X227,5066,750,removed_duplicate,0.0,0.0,76,0.0
750X228,5067,750,kept_numeric,0.0,0.0,190,0.0
750X230,5068,750,kept_numeric,0.0,0.0,325,0.0
750X231,5069,750,removed_duplicate,0.0,0.0,325,0.0
750X233,5070,750,removed_duplicate,0.0,0.0,325,0.0
750X234,5071,750,removed_duplicate,0.0,0.0,325,0.0
750X236,5072,750,removed_duplicate,0.0,0.0,325,0.0
750X237,5073,750,removed_duplicate,0.0,0.0,325,0.0
750X238,5074,750,removed_duplicate,0.0,0.0,190,0.0
750X239,5075,750,removed_duplicate,0.0,0.0,190,0.0
750X241,5076,750,kept_numeric,0.0,0.0,316,0.0
750X242,5077,750,removed_duplicate,0.0,0.0,316,0.0
750X244,5078,750,removed_duplicate,0.0,0.0,316,0.0
750X245,5079,750,removed_duplicate,0.0,0.0,316,0.0
750X247,5080,750,removed_duplicate,0.0,0.0,316,0.0
