ID,Tool,missing_rate,zero_rate,row_index,fold,y_true,y_pred,residual,absolute_residual,squared_error,relative_error
NH1553,J,0.001114413075780089,0.04940564635958395,499,3,3.1458612083337503,3.0242881774902344,0.1215730308435159,0.1215730308435159,0.014780001828478467,0.038645389224869875
NH1554,J,0.0018573551263001485,0.03528974739970282,500,2,3.266245939393751,3.1876420974731445,0.07860384192060632,0.07860384192060632,0.0061785639646796675,0.02406550008147027
NH1555,J,0.0014858841010401188,0.033060921248142645,501,2,3.2611557727279177,3.220853567123413,0.04030220560450459,0.04030220560450459,0.0016242677765877613,0.012358258363960309
NH1556,J,0.0003714710252600297,0.04791976225854384,502,5,3.185668829544583,3.0605382919311523,0.12513053761343063,0.12513053761343063,0.015657651443426176,0.039279204559150536
NH1557,J,0.002228826151560178,0.03194650817236255,503,4,3.2407133977274993,3.2375495433807373,0.0031638543467620295,0.0031638543467620295,1.0009974327524989e-05,0.0009762832927403138
NH1558,J,0.0007429420505200594,0.033432392273402674,504,5,3.2605349431808333,3.222503900527954,0.038031042652879155,0.038031042652879155,0.0014463602052651136,0.011664050014984993
NH1559,J,0.0003714710252600297,0.04309063893016345,505,4,3.026218575757916,2.999819755554199,0.026398820203716866,0.026398820203716866,0.0006968977081481698,0.008723368634103557
NH1560,J,0.0003714710252600297,0.03789004457652303,506,1,2.8437803522733334,2.9895222187042236,-0.14574186643089027,0.14574186643089027,0.021240691630759458,0.05124934009559922
NH1561,J,0.0018573551263001485,0.038261515601783064,507,3,2.9154196856066665,2.8985788822174072,0.016840803389259307,0.016840803389259307,0.00028361265879568774,0.005776459379895127
NH1562,J,0.0033432392273402673,0.04011887072808321,508,5,2.9867449545445828,2.8986399173736572,0.08810503717092555,0.08810503717092555,0.007762497574890173,0.029498681176923676
NH1563,J,0.0029717682020802376,0.041604754829123326,509,4,3.209558715909166,3.114896297454834,0.0946624184543321,0.0946624184543321,0.008960973467623074,0.029493904562355934
NH1564,J,0.001114413075780089,0.03974739970282318,510,5,3.3299264583341674,3.2883949279785156,0.041531530355651824,0.041531530355651824,0.001724868013682429,0.012472206481225401
NH1565,J,0.0033432392273402673,0.03974739970282318,511,4,3.0193580075754163,2.91680645942688,0.1025515481485364,0.1025515481485364,0.01051682002766158,0.03396468649666776
NH1566,J,0.0003714710252600297,0.04049034175334324,512,1,2.8937555492425004,3.0807347297668457,-0.18697918052434526,0.18697918052434526,0.034961213949555696,0.06461471169298535
NH1567,J,0.0018573551263001485,0.04309063893016345,513,1,3.4054379431804156,3.253357172012329,0.1520807711680865,0.1520807711680865,0.023128560959079888,0.04465821245475704
NH1568,J,0.0003714710252600297,0.03937592867756315,514,3,2.873743284090417,2.846217632293701,0.027525651796715955,0.027525651796715955,0.0007576615068340523,0.009578326619880612
NH1569,J,0.0003714710252600297,0.041604754829123326,515,1,3.258172492424584,2.9370834827423096,0.3210890096822743,0.3210890096822743,0.10309815213874363,0.09854880624912399
NH1570,N,0.0014858841010401188,0.04420505200594354,516,4,2.5346034412883336,2.6560933589935303,-0.12148991770519668,0.12148991770519668,0.014759800104015463,0.04793251509332587
NH1571,N,0.0007429420505200594,0.0412332838038633,517,2,2.6675930037875,2.834538698196411,-0.16694569440891094,0.16694569440891094,0.027870864881673476,0.06258289558107838
NH1572,L,0.0014858841010401188,0.04457652303120357,518,2,2.8438639431825004,2.7793779373168945,0.06448600586560582,0.06448600586560582,0.0041584449524989485,0.02267548910705566
NH1573,N,0.002600297176820208,0.03937592867756315,519,1,2.7471295151525,2.744126081466675,0.0030034336858251187,0.0030034336858251187,9.020613905149059e-06,0.001093298903185239
NH1573,N,0.003714710252600297,0.03937592867756315,520,5,2.7471295151525,2.7422313690185547,0.004898146133945236,0.004898146133945236,2.3991835549482662e-05,0.0017830051720992648
NH1574,N,0.0003714710252600297,0.04903417533432392,521,1,2.7811293674241666,2.807451009750366,-0.0263216423261996,0.0263216423261996,0.0006928288547483824,0.009464371788849499
NH1574,N,0.0003714710252600297,0.04903417533432392,522,2,2.7811293674241666,2.780757427215576,0.00037194020859043775,0.00037194020859043775,1.3833951876629835e-07,0.0001337371116018197
NH1575,N,0.0003714710252600297,0.04309063893016345,523,3,2.53008267424125,2.576939105987549,-0.04685643174629872,0.04685643174629872,0.0021955251959955508,0.018519723573986388
NH1576,L,0.001114413075780089,0.03566121842496285,524,5,2.7670094217169448,2.6188673973083496,0.14814202440859514,0.14814202440859514,0.021946059395876797,0.05353867726139459
NH1577,N,0.0014858841010401188,0.03900445765230312,525,1,2.7140443080811116,2.6881630420684814,0.02588126601263019,0.02588126601263019,0.0006698399304165266,0.009536051395903434
NH1578,L,0.001114413075780089,0.041604754829123326,526,1,2.928948969696666,2.7999753952026367,0.12897357449402946,0.12897357449402946,0.016634182917766967,0.04403408042556045
NH1579,J,0.0018573551263001485,0.038261515601783064,527,2,2.998226829545417,3.016464948654175,-0.018238119108757722,0.018238119108757722,0.00033262898862523356,0.006082968416207806
NH1581,J,0.002228826151560178,0.034546805349182766,528,2,2.899883191288333,2.943240165710449,-0.04335697442211606,0.04335697442211606,0.001879827231040026,0.014951283055935391
NH1582,J,0.001114413075780089,0.03900445765230312,529,1,2.8859325037879158,3.0770187377929688,-0.19108623400505298,0.19108623400505298,0.036513948826233864,0.06621299484800061
NH1583,J,0.0014858841010401188,0.037518573551263,530,2,3.185311647726667,3.1080827713012695,0.07722887642539744,0.07722887642539744,0.005964299353929309,0.024245312536527112
NH1584,J,0.0007429420505200594,0.03789004457652303,531,3,2.83940724242375,2.916203022003174,-0.07679577957942385,0.07679577957942385,0.005897591761211453,0.027046412515959867
NH1585,J,0.001114413075780089,0.04011887072808321,532,1,3.1895223143949996,3.190911054611206,-0.0013887402162064966,0.0013887402162064966,1.9285993881092668e-06,0.00043540696045247216
NH1586,J,0.001114413075780089,0.03417533432392273,533,1,2.8946791931820837,2.9617605209350586,-0.06708132775297493,0.06708132775297493,0.004499904533102044,0.023174011099727467
NH1587,J,0.002228826151560178,0.0412332838038633,534,1,2.9320918768935416,3.0539071559906006,-0.12181527909705903,0.12181527909705903,0.014838962221494386,0.04154551910770167
NH1588,J,0.0007429420505200594,0.03566121842496285,535,4,3.229330869317708,3.276189088821411,-0.04685821950370306,0.04685821950370306,0.0021956927350572177,0.0145101946501966
NH1589,J,0.0014858841010401188,0.04086181277860327,536,4,3.1033055530299998,2.8974404335021973,0.2058651195278025,0.2058651195278025,0.04238044743819641,0.06633736704615953
NH1590,J,0.0007429420505200594,0.03937592867756315,537,1,3.10421795833375,3.065133810043335,0.039084148290414955,0.039084148290414955,0.0015275706475871462,0.012590658521730075
NH1591,J,0.0003714710252600297,0.041976225854383355,538,4,3.243477958333125,3.217209577560425,0.026268380772699995,0.026268380772699995,0.0006900278284195548,0.00809883128855657
NH1592,J,0.0,0.04086181277860327,539,2,2.9873053598491666,3.0225422382354736,-0.03523687838630707,0.03523687838630707,0.0012416375984113943,0.011795539505233049
NH1593,J,0.0003714710252600297,0.04309063893016345,540,5,3.007452212120417,2.945317268371582,0.06213494374883499,0.06213494374883499,0.0038607512346708886,0.020660326205152176
NH1594,J,0.0007429420505200594,0.03677563150074294,541,3,2.8696292537883332,2.7979390621185303,0.07169019166980295,0.07169019166980295,0.0051394835816530844,0.024982388082061945
NH1595,J,0.0007429420505200594,0.044947994056463596,542,4,2.847530583332917,2.81704044342041,0.03049013991250682,0.03049013991250682,0.0009296486318842414,0.010707572410621367
NH1596,J,0.0014858841010401188,0.04234769687964339,543,3,2.9677918446975,2.915431499481201,0.05236034521629884,0.05236034521629884,0.002741605751169989,0.017642863096962978
NH1597,J,0.0014858841010401188,0.036404160475482915,544,3,3.32966174242375,3.284236192703247,0.04542554972050272,0.04542554972050272,0.002063480567409865,0.0136426920313601
NH1598,L,0.0,0.04011887072808321,545,1,2.583565361110278,2.6727802753448486,-0.08921491423457084,0.08921491423457084,0.00795930092188183,0.034531703969043974
NH1599,L,0.0003714710252600297,0.03863298662704309,546,5,2.7516804595958333,2.7038910388946533,0.047789420701179974,0.047789420701179974,0.002283828730954369,0.017367358384404095
NH1600,L,0.0003714710252600297,0.033432392273402674,547,3,2.8901921085852775,2.9415383338928223,-0.051346225307544735,0.051346225307544735,0.0026364348533331476,0.017765679020091324
NH1601,L,0.0007429420505200594,0.03528974739970282,548,3,2.679304651514722,2.8945939540863037,-0.21528930257158185,0.21528930257158185,0.04634948380175812,0.08035267749406158
NH1602,N,0.0003714710252600297,0.046433878157503716,549,2,2.6095519949491663,2.7632033824920654,-0.1536513875428991,0.1536513875428991,0.023608748893858163,0.05888037020922946
NH1603,L,0.0,0.029717682020802376,550,4,2.4643921868686105,2.6042747497558594,-0.13988256288724887,0.13988256288724887,0.019567131399905135,0.05676148611107813
NH1604,L,0.029717682020802376,0.04011887072808321,551,3,2.894043181817917,2.8244588375091553,0.06958434430876181,0.06958434430876181,0.004841980972880313,0.02404398964946604
NH1605,N,0.02711738484398217,0.033432392273402674,552,3,2.539839329545001,2.772202968597412,-0.2323636390524113,0.2323636390524113,0.05399286075367928,0.09148753480163903
NH1606,N,0.02711738484398217,0.03268945022288262,553,5,2.7267650037887496,2.8269636631011963,-0.10019865931244665,0.10019865931244665,0.01003977132801175,0.036746349308864966
NH1607,L,0.02711738484398217,0.033060921248142645,554,2,2.794889651515416,2.7792954444885254,0.015594207026890405,0.015594207026890405,0.0002431792927975181,0.00557954301288049
NH1608,N,0.028603268945022287,0.0338038632986627,555,5,2.7100046969695835,2.737241744995117,-0.027237048025533728,0.027237048025533728,0.0007418567851452308,0.01005055380751961
NH1609,N,0.028603268945022287,0.030089153046062408,556,5,2.808178026515416,2.8745951652526855,-0.06641713873726962,0.06641713873726962,0.004411236318045721,0.023651327697219043
NH1610,J,0.001114413075780089,0.03714710252600297,557,4,2.4609179873736116,2.7261734008789062,-0.2652554135052947,0.2652554135052947,0.07036043439386487,0.1077871813957839
NH1611,J,0.0003714710252600297,0.05052005943536404,558,4,2.5755620909088894,2.820359945297241,-0.24479785438835178,0.24479785438835178,0.05992598951314068,0.0950463804589817
NH1612,J,0.0007429420505200594,0.038261515601783064,559,2,2.621274502524444,2.566450595855713,0.05482390666873105,0.05482390666873105,0.003005660742421733,0.02091498109637561
NH1613,N,0.0003714710252600297,0.04271916790490342,560,5,3.1174297348480544,2.942568063735962,0.1748616711120925,0.1748616711120925,0.030576604024113604,0.05609161584537182
NH1614,N,0.001114413075780089,0.038261515601783064,561,5,2.909926568181389,2.8499643802642822,0.059962187917106835,0.059962187917106835,0.0035954639798064327,0.02060608283822113
NH1615,N,0.0007429420505200594,0.04309063893016345,562,5,2.9249686262625003,2.856376886367798,0.06859173989470246,0.06859173989470246,0.004704826781782518,0.02345041901605794
NH1616,N,0.002600297176820208,0.04049034175334324,563,5,3.038251255681042,2.985807180404663,0.05244407527637884,0.05244407527637884,0.0027503810315944906,0.017261270007969086
NH1617,N,0.002228826151560178,0.03974739970282318,564,5,2.737297123106042,2.8432323932647705,-0.10593527015872839,0.10593527015872839,0.01122228146360277,0.03870068370162306
NH1619,N,0.0007429420505200594,0.04049034175334324,565,5,2.9540384015145826,2.851653814315796,0.10238458719878674,0.10238458719878674,0.010482603695865966,0.03465919303765918
NH1620,J,0.0007429420505200594,0.048662704309063894,566,5,2.893701810606112,2.9012551307678223,-0.007553320161710175,0.007553320161710175,5.705264546529743e-05,0.002610262098887602
NH1621,J,0.0,0.03268945022288262,567,3,2.6374142760940753,2.786957025527954,-0.1495427494338788,0.1495427494338788,0.022363033908243856,0.056700515648717136
NH1622,J,0.0003714710252600297,0.046805349182763745,568,1,2.78111150505,2.771838903427124,0.009272601622876131,0.009272601622876131,8.598114085656506e-05,0.00333413514921477
NH1623,J,0.0003714710252600297,0.033432392273402674,569,2,2.941981262625833,2.9346823692321777,0.0072988933936550815,0.0072988933936550815,5.3273844771941794e-05,0.0024809448946449286
NH1624,J,0.0018573551263001485,0.03603268945022288,570,1,3.112737872727167,3.118638515472412,-0.005900642745245044,0.005900642745245044,3.4817584807012964e-05,0.0018956439592754434
NH1625,J,0.0003714710252600297,0.041976225854383355,571,3,3.022505628787084,2.885493278503418,0.13701235028366598,0.13701235028366598,0.018772384130253988,0.045330717990623895
NH1626,J,0.0003714710252600297,0.036404160475482915,572,4,2.6289725101013888,2.853166103363037,-0.22419359326164834,0.22419359326164834,0.050262767259569414,0.08527802873561308
NH1627,J,0.002600297176820208,0.05572065378900446,573,5,2.64773330808,2.7976815700531006,-0.14994826197310074,0.14994826197310074,0.02248448126875365,0.0566326908814615
NH1628,J,0.002228826151560178,0.043833580980683504,574,5,2.765108738181733,2.6866214275360107,0.07848731064572245,0.07848731064572245,0.006160257932398137,0.028384891184172877
NH1629,J,0.0007429420505200594,0.05460624071322437,575,2,2.7709344015144453,2.7288477420806885,0.04208665943375678,0.04208665943375678,0.0017712869022930284,0.015188616306015494
NH1630,J,0.0014858841010401188,0.043462109955423475,576,2,2.9784578535355566,3.066537380218506,-0.08807952668294927,0.08807952668294927,0.007758003020692373,0.02957219172276201
NH1631,L,0.0274888558692422,0.036404160475482915,577,5,2.9908430984849996,2.9045186042785645,0.08632449420643518,0.08632449420643518,0.00745191829999686,0.028862929737147918
NH1632,N,0.02674591381872214,0.030832095096582468,578,1,2.9853468585863894,3.0427420139312744,-0.05739515534488504,0.05739515534488504,0.003294203857063486,0.019225623709280923
NH1633,N,0.02823179791976226,0.033432392273402674,579,4,3.001783654545001,2.9231162071228027,0.07866744742219822,0.07866744742219822,0.006188567283924321,0.02620690112129221
NH1634,N,0.028603268945022287,0.02897473997028232,580,3,3.1808558661602775,3.0853629112243652,0.09549295493591226,0.09549295493591226,0.009118904442392169,0.030021151210210328
NH1635,L,0.02823179791976226,0.03194650817236255,581,4,2.9771905227274993,2.8804197311401367,0.09677079158736257,0.09677079158736257,0.009364586104444763,0.03250406409955761
NH1636,N,0.02786032689450223,0.02711738484398217,582,2,2.9940467095961107,3.014944553375244,-0.020897843779133396,0.020897843779133396,0.0004367198746170644,0.006979798849546165
NH1663,N,0.0014858841010401188,0.043833580980683504,583,3,2.9450829810606245,2.8520984649658203,0.09298451609480418,0.09298451609480418,0.008646120233384898,0.03157280005104838
NH1664,M,0.036404160475482915,0.041976225854383355,584,2,2.5381910833333334,2.7815496921539307,-0.24335860882059723,0.24335860882059723,0.05922341248709646,0.09587875807242435
NH1665,L,0.03863298662704309,0.048662704309063894,585,3,2.4984651515149996,2.869434118270874,-0.37096896675587443,0.37096896675587443,0.13761797429592107,0.1484787436521901
NH1666,M,0.08209509658246657,0.03528974739970282,586,2,3.0737420606058334,3.041537046432495,0.03220501417333832,0.03220501417333832,0.001037162937904922,0.010477461523554206
NH1667,J,0.0007429420505200594,0.048662704309063894,587,4,2.7702204938575674,2.694397449493408,0.07582304436415921,0.07582304436415921,0.005749134056649256,0.02737076147268959
NH1668,J,0.0007429420505200594,0.03789004457652303,588,4,2.9043724090908336,2.826225519180298,0.07814688991053576,0.07814688991053576,0.006106936402689395,0.026906635549182708
NH1669,J,0.0014858841010401188,0.046805349182763745,589,1,2.9228999570700003,3.0172529220581055,-0.09435296498810519,0.09435296498810519,0.008902482002046604,0.03228060021686649
NH1671,L,0.0007429420505200594,0.030832095096582468,590,4,2.7723035265154166,2.585810661315918,0.1864928651994986,0.1864928651994986,0.03477958877031835,0.06727000251442138
NH1672,L,0.0007429420505200594,0.034918276374442794,591,1,2.7109870606066666,2.784381866455078,-0.07339480584841152,0.07339480584841152,0.005386797525526021,0.02707309338169991
NH1682,O,0.0003714710252600297,0.03863298662704309,592,5,2.9118870189395833,3.0325534343719482,-0.12066641543236489,0.12066641543236489,0.014560383813296069,0.04143925044051548
NH1683,N,0.001114413075780089,0.03677563150074294,593,2,2.8445862613637503,2.8215279579162598,0.02305830344749049,0.02305830344749049,0.0005316853578765519,0.00810603065924525
NH1684,O,0.0014858841010401188,0.03677563150074294,594,1,2.8141230492429163,2.868732452392578,-0.054609403149661784,0.054609403149661784,0.0029821869123622903,0.019405478081114452
NH1685,N,0.001114413075780089,0.03974739970282318,595,1,2.9339350757569456,2.9459259510040283,-0.011990875247082755,0.011990875247082755,0.00014378108919110193,0.004086959982911367
NH1686,N,0.001114413075780089,0.04420505200594354,596,1,3.1082548999995008,3.173339366912842,-0.06508446691334102,0.06508446691334102,0.004235987833393782,0.02093923085694501
NH1688,N,0.0007429420505200594,0.03937592867756315,597,3,2.848719204545,2.7529966831207275,0.09572252142427251,0.09572252142427251,0.00916280110782031,0.033601950403366554
NH1689,N,0.0033432392273402673,0.04606240713224369,598,4,3.006316,3.137779951095581,-0.13146395109558107,0.13146395109558107,0.01728277043766133,0.043729252379170164
NH1702,L,0.0003714710252600297,0.04086181277860327,599,3,3.0610138762624994,3.1041791439056396,-0.043165267643140215,0.043165267643140215,0.0018632403307039275,0.0141016242944416
NH1703,N,0.0003714710252600297,0.04271916790490342,600,5,2.8691397777783334,2.8317384719848633,0.03740130579347012,0.03740130579347012,0.0013988576750566615,0.013035721048912475
NH1704,L,0.0003714710252600297,0.04049034175334324,601,4,3.0184068282827776,3.0146889686584473,0.0037178596243303552,0.0037178596243303552,1.382248018622585e-05,0.0012317291325650347
NH1705,N,0.0003714710252600297,0.03603268945022288,602,3,2.8160141338380558,2.839526891708374,-0.023512757870318257,0.023512757870318257,0.0005528497826682131,0.008349659040334237
NH1706,N,0.0007429420505200594,0.03974739970282318,603,2,2.9392557462116664,2.9068045616149902,0.032451184596676175,0.032451184596676175,0.001053079381727553,0.011040612794068927
NH1707,L,0.0003714710252600297,0.045319465081723624,604,1,2.8687946666664588,2.8729238510131836,-0.0041291843467248235,0.0041291843467248235,1.705016336923731e-05,0.0014393446818281696
NH1709,N,0.0007429420505200594,0.03863298662704309,605,4,2.7457053522729167,2.8787214756011963,-0.1330161233282796,0.1330161233282796,0.01769328906528409,0.048445155711307246
NH1710,N,0.0007429420505200594,0.04271916790490342,606,4,2.9376880075758334,2.981888771057129,-0.044200763481295535,0.044200763481295535,0.001953707492329429,0.015046105429607807
NH1711,N,0.0003714710252600297,0.04234769687964339,607,4,3.096050136364167,3.1096346378326416,-0.013584501468474564,0.013584501468474564,0.00018453868014698757,0.004387687818396596
NH1712,L,0.0007429420505200594,0.044947994056463596,608,1,2.877750958333749,2.8851571083068848,-0.007406149973135712,0.007406149973135712,5.48510574245781e-05,0.0025735896122927133
NH1714,N,0.0003714710252600297,0.038261515601783064,609,4,2.8468540606070833,2.8313822746276855,0.0154717859793978,0.0154717859793978,0.00023937616139229037,0.0054346958607681675
NH1716,N,0.001114413075780089,0.050148588410104014,610,1,2.9423472500008336,3.007340669631958,-0.06499341963112437,0.06499341963112437,0.004224144595347423,0.022088969828793617
NH1717,L,0.001114413075780089,0.04903417533432392,611,3,2.772616829545833,2.80733323097229,-0.03471640142645693,0.03471640142645693,0.001205228528002901,0.012521168109670282
NH1718,M,0.0018573551263001485,0.0338038632986627,612,5,2.5934370416666668,2.7613651752471924,-0.1679281335805256,0.1679281335805256,0.028199858047838852,0.06475118959222631
NH1719,M,0.0018573551263001485,0.03900445765230312,613,2,2.8422278863641672,2.8536274433135986,-0.0113995569494314,0.0113995569494314,0.00012994989864332972,0.004010782176938642
NH1721,L,0.002600297176820208,0.041976225854383355,614,5,2.8604159356050007,2.8768160343170166,-0.016400098712015865,0.016400098712015865,0.0002689632377638644,0.005733466419295899
NH1722,N,0.0007429420505200594,0.03194650817236255,615,2,2.86136358712125,2.8268327713012695,0.03453081581998063,0.03453081581998063,0.0011923772411934247,0.012067958079633352
NH1724,O,0.0018573551263001485,0.03566121842496285,616,4,2.983917755049999,2.951995372772217,0.0319223822777821,0.0319223822777821,0.001019038490288857,0.010698144150838536
NH1725,N,0.0018573551263001485,0.037518573551263,617,4,3.005704808080278,3.0144667625427246,-0.008761954462446653,0.008761954462446653,7.677184600198881e-05,0.0029151081100475514
NH1726,L,0.0,0.041976225854383355,618,4,2.7433783434338888,2.758326530456543,-0.014948187022654214,0.014948187022654214,0.00022344829526424784,0.005448824460696919
NH1727,O,0.002228826151560178,0.038261515601783064,619,5,3.033899217172222,2.989185333251953,0.04471388392026876,0.04471388392026876,0.0019993314152352694,0.014738091386545816
NH1728,N,0.0007429420505200594,0.036404160475482915,620,2,3.1653335303028323,3.140507221221924,0.024826309080908437,0.024826309080908437,0.0006163456225807967,0.00784318898568816
NH1729,L,0.0007429420505200594,0.04457652303120357,621,1,2.909598431818333,2.885282278060913,0.02431615375741991,0.02431615375741991,0.0005912753335544865,0.008357219845700613
NH1730,O,0.0003714710252600297,0.03937592867756315,622,1,3.09583614015125,3.086958646774292,0.008877493376957979,0.008877493376957979,7.880988865793277e-05,0.002867559190817313
NH1731,N,0.0018573551263001485,0.045319465081723624,623,4,2.957467170454167,2.833191156387329,0.12427601406683797,0.12427601406683797,0.015444527672340908,0.04202109673721631
NH1732,N,0.0014858841010401188,0.03863298662704309,624,3,2.9242628580675003,2.9860615730285645,-0.06179871496106415,0.06179871496106415,0.003819081170838854,0.021133091640702473
NH1733,L,0.08172362555720654,0.03789004457652303,625,2,2.632047236741875,2.863987684249878,-0.2319404475080029,0.2319404475080029,0.053796371190212654,0.08812168880184167
NH1734,N,0.038261515601783064,0.03863298662704309,626,3,3.0625282613649993,3.02780818939209,0.034720071972909494,0.034720071972909494,0.0012054833978040155,0.011337061737814976
NH1744,N,0.0003714710252600297,0.03937592867756315,627,4,2.7187532601002786,2.730756998062134,-0.012003737961855165,0.012003737961855165,0.0001440897250568828,0.0044151626916699325
NH1745,L,0.0007429420505200594,0.043462109955423475,628,1,2.559162946969445,2.7894818782806396,-0.23031893131119485,0.23031893131119485,0.05304681012033089,0.08999775945640665
NH1746,N,0.0,0.03566121842496285,629,2,2.9451490631305544,2.943864345550537,0.0012847175800172472,0.0012847175800172472,1.650499260405372e-06,0.0004362147899744052
NH1750,N,0.02897473997028232,0.037518573551263,630,4,2.993140595959167,2.8721978664398193,0.12094272951934748,0.12094272951934748,0.014627143823590044,0.04040663164389389
NH1752,N,0.029346210995542348,0.034918276374442794,631,2,3.0762563636374995,3.0644686222076416,0.011787741429857945,0.011787741429857945,0.00013895084801718945,0.0038318462561149403
NH1754,N,0.0003714710252600297,0.04420505200594354,632,4,2.7977523131311104,2.7773611545562744,0.020391158574835977,0.020391158574835977,0.0004157993480241068,0.0072884073687023
NH1755,N,0.0003714710252600297,0.033432392273402674,633,4,2.868438573232777,2.9263319969177246,-0.05789342368494754,0.05789342368494754,0.003351648505964845,0.020182905161423948
NH1757,N,0.001114413075780089,0.03231797919762259,634,3,2.8736678383836107,2.7476723194122314,0.12599551897137928,0.12599551897137928,0.015874870800867198,0.04384484430956564
NH1758,N,0.0029717682020802376,0.04420505200594354,635,1,2.7538293484841665,2.8079495429992676,-0.05412019451510108,0.05412019451510108,0.0029289954543523775,0.01965270453119096
NH1765,J,0.0007429420505200594,0.036404160475482915,636,4,3.146891314395417,3.0937530994415283,0.053138214953888596,0.053138214953888596,0.0028236698884856696,0.01688593905699621
NH1766,J,0.0018573551263001485,0.034546805349182766,637,1,2.774261397727083,2.8762824535369873,-0.10202105580990439,0.10202105580990439,0.010408295828567627,0.036774132348686456
NH1767,J,0.0007429420505200594,0.03900445765230312,638,3,2.9929210568175,2.917818069458008,0.07510298735949217,0.07510298735949217,0.005640458710320041,0.025093541036905018
NH1768,J,0.0003714710252600297,0.03268945022288262,639,4,2.818932253787083,2.812253475189209,0.006678778597874135,0.006678778597874135,4.46060835594216e-05,0.0023692582852600265
NH1769,O,0.0003714710252600297,0.04420505200594354,640,1,2.9994482575762498,3.001652956008911,-0.002204698432661356,0.002204698432661356,4.86069517897944e-06,0.0007350346608219745
NH1770,O,0.0003714710252600297,0.043462109955423475,641,1,3.0840344545449994,3.0239946842193604,0.06003977032563901,0.06003977032563901,0.0036047740207554822,0.019467931117675356
NH1771,O,0.0014858841010401188,0.043833580980683504,642,5,3.0430837992420834,3.0904552936553955,-0.04737149441331212,0.04737149441331212,0.0022440584829504615,0.015566937205309625
NH1772,O,0.0007429420505200594,0.04457652303120357,643,2,3.204778238636667,3.101524829864502,0.10325340877216505,0.10325340877216505,0.01066126642307181,0.0322185814691682
NH1773,O,0.0003714710252600297,0.043833580980683504,644,1,3.0746478371216663,3.018737554550171,0.05591028257149544,0.05591028257149544,0.0031259596972244667,0.018184288261063972
NH1774,O,0.0007429420505200594,0.04420505200594354,645,5,3.007947106060417,3.078629970550537,-0.07068286449012007,0.07068286449012007,0.004996067332528676,0.023498705927270002
NH1776,J,0.02897473997028232,0.03194650817236255,646,5,2.980085080807223,2.977416753768921,0.0026683270383021096,0.0026683270383021096,7.119969183334108e-06,0.0008953861940003531
NH1777,J,0.02711738484398217,0.031203566121842496,647,5,3.01455415909125,3.088651418685913,-0.07409725959466318,0.07409725959466318,0.005490403879438904,0.024579840229832037
NH1778,J,0.0274888558692422,0.030460624071322436,648,3,2.758398689393333,2.8340203762054443,-0.07562168681211112,0.07562168681211112,0.005718639516309021,0.027415067699555613
NH1779,J,0.02786032689450223,0.03417533432392273,649,3,2.7614538989908333,2.8555755615234375,-0.09412166253260423,0.09412166253260423,0.008858887357901435,0.03408409699215572
NH1780,J,0.02711738484398217,0.036404160475482915,650,2,2.6930897878783333,2.785656452178955,-0.09256666430062177,0.09256666430062177,0.008568587339744005,0.03437191909353796
NH1781,J,0.02786032689450223,0.03194650817236255,651,4,3.201655295454167,2.9300127029418945,0.2716425925122725,0.2716425925122725,0.07378969806678853,0.0848444218519952
NH1782,J,0.0274888558692422,0.02488855869242199,652,1,3.008942829544999,2.9409611225128174,0.06798170703218176,0.06798170703218176,0.004621512491009391,0.02259321990588937
NH1783,J,0.02823179791976226,0.03528974739970282,653,3,3.2464855959600003,3.095611810684204,0.1508737852757962,0.1508737852757962,0.022762899083447058,0.04647295693025728
NH1784,N,0.0003714710252600297,0.03863298662704309,654,5,3.1749845909087493,3.1309852600097656,0.04399933089898367,0.04399933089898367,0.001935941119558259,0.013858124233093128
NH1785,N,0.002228826151560178,0.03937592867756315,655,1,3.0303871742425006,3.165964365005493,-0.13557719076299257,0.13557719076299257,0.01838117465518488,0.04473923065518444
NH1787,O,0.0003714710252600297,0.034546805349182766,656,1,3.123567117424167,3.215970754623413,-0.09240363719924627,0.09240363719924627,0.008538432167649929,0.029582728248022043
NH1788,O,0.0018573551263001485,0.03231797919762259,657,4,3.068357560605417,2.9007692337036133,0.1675883269018037,0.1675883269018037,0.02808584731374582,0.054618252140302144
NH1789,J,0.0007429420505200594,0.05274888558692422,658,1,2.9286468459597224,2.9317965507507324,-0.003149704791010066,0.003149704791010066,9.920640270511765e-06,0.001075481256934148
NH1790,J,0.0018573551263001485,0.03937592867756315,659,2,2.8337587954544445,2.817603349685669,0.01615544576877559,0.01615544576877559,0.00026099842798784907,0.005701065946291688
NH1791,J,0.0003714710252600297,0.04717682020802377,660,3,3.113605141414166,3.1432762145996094,-0.029671073185443486,0.029671073185443486,0.0008803725839759435,0.009529491325273722
NH1792,J,0.002600297176820208,0.04049034175334324,661,5,2.9300635050505566,2.88710618019104,0.04295732485951653,0.04295732485951653,0.001845331759086037,0.014660885262539955
NH1793,J,0.0014858841010401188,0.030832095096582468,662,1,2.960229969697221,2.908808708190918,0.05142126150630322,0.05142126150630322,0.002644146134899621,0.017370698233808275
NH1794,J,0.0007429420505200594,0.030089153046062408,663,5,2.8837655101011124,2.836298704147339,0.047466805953773505,0.047466805953773505,0.002253097667453188,0.016460008897218808
NH1795,J,0.0007429420505200594,0.04420505200594354,664,2,2.9566671212122224,2.877761125564575,0.07890599564764722,0.07890599564764722,0.0062261561491465224,0.02668748033267586
